item_a,item_b,coarse_affinity,mid_affinity,reliability,rule,weak_threshold
2852,3428,0.0765765979886055,0.0,0.0765765979886055,coarse_candidate_mid_graph_weak,0.03508404549211264
464,2988,0.07647407054901123,0.0,0.07647407054901123,coarse_candidate_mid_graph_weak,0.00802125851623714
1771,2906,0.07646681368350983,0.0,0.07646681368350983,coarse_candidate_mid_graph_weak,0.026773594319820404
381,2850,0.07640865445137024,0.0,0.07640865445137024,coarse_candidate_mid_graph_weak,0.026415950153023005
1772,1874,0.07640478760004044,0.0,0.07640478760004044,coarse_candidate_mid_graph_weak,0.015418343711644411
597,2898,0.07939282804727554,0.003988172393292189,0.0763800527594871,coarse_candidate_mid_graph_weak,0.10509654879570007
733,3109,0.07635398209095001,0.0,0.07635398209095001,coarse_candidate_mid_graph_weak,0.02223528316244483
302,304,0.07632449269294739,0.0,0.07632449269294739,coarse_candidate_mid_graph_weak,0.031703274231404066
1970,2585,0.07628970593214035,0.0,0.07628970593214035,coarse_candidate_mid_graph_weak,0.0
658,2035,0.13000190258026123,0.0118367625400424,0.07620963724614857,coarse_candidate_mid_graph_weak,0.028606373816728592
490,1538,0.07587315142154694,0.0,0.07587315142154694,coarse_candidate_mid_graph_weak,0.000959745142608881
2386,3624,0.07575029134750366,0.0,0.07575029134750366,coarse_candidate_mid_graph_weak,0.02789150644093752
1853,2262,0.07574953138828278,0.0,0.07574953138828278,coarse_candidate_mid_graph_weak,0.037422810681164265
579,601,0.07567870616912842,0.0,0.07567870616912842,coarse_candidate_mid_graph_weak,0.001737596350722015
393,2681,0.0850580707192421,0.007818864658474922,0.07567050437553743,coarse_candidate_mid_graph_weak,0.0708445105701685
746,3568,0.07565277069807053,0.0,0.07565277069807053,coarse_candidate_mid_graph_weak,0.0175989733543247
759,914,0.07565200328826904,0.0,0.07565200328826904,coarse_candidate_mid_graph_weak,0.006593548227101564
1615,1891,0.07546599209308624,0.0,0.07546599209308624,coarse_candidate_mid_graph_weak,0.006780929630622268
1964,2654,0.07528293132781982,0.0,0.07528293132781982,coarse_candidate_mid_graph_weak,0.013720337301492691
2675,3665,0.07518934458494186,0.0,0.07518934458494186,coarse_candidate_mid_graph_weak,0.0150455916300416
663,708,0.07515701651573181,0.0,0.07515701651573181,coarse_candidate_mid_graph_weak,0.0
1021,2632,0.10122063010931015,0.0037994172889739275,0.07511536233402635,coarse_candidate_mid_graph_weak,0.014731870032846928
581,2875,0.0750102549791336,0.0,0.0750102549791336,coarse_candidate_mid_graph_weak,0.0
1223,1225,0.07499026507139206,0.0,0.07499026507139206,coarse_candidate_mid_graph_weak,0.008604761213064194
33,1756,0.07492999732494354,0.0,0.07492999732494354,coarse_candidate_mid_graph_weak,0.015481686452403665
3127,3129,0.1038227528333664,0.007080585230141878,0.07490974842028626,coarse_candidate_mid_graph_weak,0.025425439700484276
259,261,0.07490508258342743,0.0,0.07490508258342743,coarse_candidate_mid_graph_weak,0.0
1190,2101,0.07489299029111862,0.0,0.07489299029111862,coarse_candidate_mid_graph_weak,0.0
2489,3523,0.07481937855482101,0.0,0.07481937855482101,coarse_candidate_mid_graph_weak,0.006117279175668955
1522,2973,0.0748119056224823,0.0,0.0748119056224823,coarse_candidate_mid_graph_weak,0.014140072744339705
2613,2631,0.08875495195388794,0.004241256508976221,0.07480090675987494,coarse_candidate_mid_graph_weak,0.026976587250828743
996,997,0.07473238557577133,0.0,0.07473238557577133,coarse_candidate_mid_graph_weak,0.0
2774,2775,0.07472778856754303,0.0,0.07472778856754303,coarse_candidate_mid_graph_weak,0.002107108011841774
1453,2441,0.0746573880314827,0.0,0.0746573880314827,coarse_candidate_mid_graph_weak,0.0381841491907835
680,2097,0.07460705935955048,0.0,0.07460705935955048,coarse_candidate_mid_graph_weak,0.032953605987131596
71,3496,0.3683668076992035,0.26245373487472534,0.07457876990627738,coarse_candidate_mid_graph_weak,0.32907821983098984
491,3203,0.07449797540903091,0.0,0.07449797540903091,coarse_candidate_mid_graph_weak,0.03720403928309679
333,430,0.07448293268680573,0.0,0.07448293268680573,coarse_candidate_mid_graph_weak,0.024083533324301243
174,1585,0.07448110729455948,0.0,0.07448110729455948,coarse_candidate_mid_graph_weak,0.006553341401740909
127,2480,0.0744190365076065,0.0,0.0744190365076065,coarse_candidate_mid_graph_weak,0.0
497,1300,0.07435868680477142,0.0,0.07435868680477142,coarse_candidate_mid_graph_weak,0.010750953806564212
54,1517,0.0742432251572609,0.0,0.0742432251572609,coarse_candidate_mid_graph_weak,0.014327025273814797
366,1459,0.07409567385911942,0.0,0.07409567385911942,coarse_candidate_mid_graph_weak,0.013343161204829812
1805,2318,0.07398802787065506,0.0,0.07398802787065506,coarse_candidate_mid_graph_weak,0.028254730626940727
1376,3517,0.07391088455915451,0.0,0.07391088455915451,coarse_candidate_mid_graph_weak,0.0536981001496315
2003,3447,0.07389486581087112,0.0,0.07389486581087112,coarse_candidate_mid_graph_weak,0.0
2183,2263,0.073856420814991,0.0,0.073856420814991,coarse_candidate_mid_graph_weak,0.005032556888181716
1819,1829,0.07380356639623642,0.0,0.07380356639623642,coarse_candidate_mid_graph_weak,0.0
232,2274,0.07367616146802902,0.0,0.07367616146802902,coarse_candidate_mid_graph_weak,0.02768048131838441
1531,3196,0.0811699703335762,0.0025697220116853714,0.07355926479131132,coarse_candidate_mid_graph_weak,0.027406691573560238
2087,3587,0.12283536046743393,0.013364622369408607,0.07355358477561413,coarse_candidate_mid_graph_weak,0.033311466220766306
230,428,0.07352954894304276,0.0,0.07352954894304276,coarse_candidate_mid_graph_weak,0.015144658274948597
738,1488,0.07344021648168564,0.0,0.07344021648168564,coarse_candidate_mid_graph_weak,0.0
199,587,0.07340365648269653,0.0,0.07340365648269653,coarse_candidate_mid_graph_weak,0.014826557831838727
3057,3640,0.07338706403970718,0.0,0.07338706403970718,coarse_candidate_mid_graph_weak,0.0
119,1256,0.10072953253984451,0.012090974487364292,0.07334545412116472,coarse_candidate_mid_graph_weak,0.044475413393229246
1192,1929,0.07328131049871445,0.0,0.07328131049871445,coarse_candidate_mid_graph_weak,0.018550158012658358
313,1272,0.07327182590961456,0.0,0.07327182590961456,coarse_candidate_mid_graph_weak,0.018220671452581882
3087,3504,0.07323538511991501,0.0,0.07323538511991501,coarse_candidate_mid_graph_weak,0.0029252064996398985
2714,3498,0.07306813448667526,0.0,0.07306813448667526,coarse_candidate_mid_graph_weak,0.034885935951024294
1150,1152,0.07299064099788666,0.0,0.07299064099788666,coarse_candidate_mid_graph_weak,0.015342959435656667
702,2836,0.07298261672258377,0.0,0.07298261672258377,coarse_candidate_mid_graph_weak,0.004148905340116471
149,1054,0.07295729964971542,0.0,0.07295729964971542,coarse_candidate_mid_graph_weak,0.07486939430236816
577,580,0.07276394218206406,0.0,0.07276394218206406,coarse_candidate_mid_graph_weak,0.00927878636866808
1100,2437,0.07276003807783127,0.0,0.07276003807783127,coarse_candidate_mid_graph_weak,0.013065014965832233
577,2589,0.07272085547447205,0.0,0.07272085547447205,coarse_candidate_mid_graph_weak,0.00927878636866808
1230,1946,0.07271707057952881,0.0,0.07271707057952881,coarse_candidate_mid_graph_weak,0.029333896934986115
1816,2029,0.07271420955657959,0.0,0.07271420955657959,coarse_candidate_mid_graph_weak,0.040215264074504375
2933,3406,0.07270929962396622,0.0,0.07270929962396622,coarse_candidate_mid_graph_weak,0.034977516159415245
2951,3108,0.0726708471775055,0.0,0.0726708471775055,coarse_candidate_mid_graph_weak,0.024825334083288908
625,2815,0.07262720167636871,0.0,0.07262720167636871,coarse_candidate_mid_graph_weak,0.02556625846773386
1417,2808,0.07252110540866852,0.0,0.07252110540866852,coarse_candidate_mid_graph_weak,0.016499917022883892
2422,3427,0.07867846637964249,0.005082630552351475,0.07250983297524508,coarse_candidate_mid_graph_weak,0.06482693180441856
2018,2026,0.07249117642641068,0.0,0.07249117642641068,coarse_candidate_mid_graph_weak,0.01843405095860362
2998,3008,0.07245131582021713,0.0,0.07245131582021713,coarse_candidate_mid_graph_weak,0.008138397708535194
1104,2755,0.07245077192783356,0.0,0.07245077192783356,coarse_candidate_mid_graph_weak,0.010771817527711391
166,169,0.0723501667380333,0.0,0.0723501667380333,coarse_candidate_mid_graph_weak,0.00601731869392097
1499,2953,0.07235010713338852,0.0,0.07235010713338852,coarse_candidate_mid_graph_weak,0.0
2697,3469,0.07227053493261337,0.0,0.07227053493261337,coarse_candidate_mid_graph_weak,0.042994298972189426
1389,1911,0.08311358094215393,0.005443656351417303,0.07224670527741027,coarse_candidate_mid_graph_weak,0.04163494519889355
1785,3569,0.08721566945314407,0.004386827815324068,0.07221381242396524,coarse_candidate_mid_graph_weak,0.025503517594188452
3604,3635,0.07220198214054108,0.0,0.07220198214054108,coarse_candidate_mid_graph_weak,0.028900119941681623
1290,1422,0.07218849658966064,0.0,0.07218849658966064,coarse_candidate_mid_graph_weak,0.012653107522055507
2364,2775,0.07488851994276047,0.0016807159408926964,0.07213193690791597,coarse_candidate_mid_graph_weak,0.04566027130931616
1861,3169,0.07210589945316315,0.0,0.07210589945316315,coarse_candidate_mid_graph_weak,0.01064941007643938
178,629,0.07209411263465881,0.0,0.07209411263465881,coarse_candidate_mid_graph_weak,0.015008130576461554
796,1969,0.07209095358848572,0.0,0.07209095358848572,coarse_candidate_mid_graph_weak,0.02372000808827579
1329,2255,0.07205253839492798,0.0,0.07205253839492798,coarse_candidate_mid_graph_weak,0.0
356,967,0.09807830303907394,0.002439901465550065,0.07203800082717433,coarse_candidate_mid_graph_weak,0.00918965507298708
1895,2627,0.0719260573387146,0.0,0.0719260573387146,coarse_candidate_mid_graph_weak,0.016611409140750766
959,1621,0.15990684926509857,0.011364124715328217,0.07182319230849953,coarse_candidate_mid_graph_weak,0.02063040342181921
865,3350,0.07182280719280243,0.0,0.07182280719280243,coarse_candidate_mid_graph_weak,0.0036740018986165524
922,965,0.1091880053281784,0.004324878565967083,0.07178901191524081,coarse_candidate_mid_graph_weak,0.012626673094928265
714,772,0.07178289443254471,0.0,0.07178289443254471,coarse_candidate_mid_graph_weak,0.04564597085118294
35,1762,0.07172850519418716,0.0,0.07172850519418716,coarse_candidate_mid_graph_weak,0.027190957684069872
348,878,0.07170326262712479,0.0,0.07170326262712479,coarse_candidate_mid_graph_weak,0.025055567733943462
2058,3095,0.07168321311473846,0.0,0.07168321311473846,coarse_candidate_mid_graph_weak,0.021307989256456494
188,189,0.07166655361652374,0.0,0.07166655361652374,coarse_candidate_mid_graph_weak,0.038137965835630894
956,1686,0.07165956497192383,0.0,0.07165956497192383,coarse_candidate_mid_graph_weak,0.05867890268564224
107,3311,0.07155806571245193,0.0,0.07155806571245193,coarse_candidate_mid_graph_weak,0.017791935009881854
1184,1440,0.07152659446001053,0.0,0.07152659446001053,coarse_candidate_mid_graph_weak,0.0020522678387351334
2480,2575,0.0715027004480362,0.0,0.0715027004480362,coarse_candidate_mid_graph_weak,0.021896834950894117
35,662,0.07136375457048416,0.0,0.07136375457048416,coarse_candidate_mid_graph_weak,0.027190957684069872
722,1455,0.11588901281356812,0.026824623346328735,0.0713465198875216,coarse_candidate_mid_graph_weak,0.06979131419211626
1592,2792,0.07127030938863754,0.0,0.07127030938863754,coarse_candidate_mid_graph_weak,0.0037165172398090363
315,590,0.07123872637748718,0.0,0.07123872637748718,coarse_candidate_mid_graph_weak,0.014637153130024672
1571,1572,0.1298639178276062,0.003010793123394251,0.07121113231231481,coarse_candidate_mid_graph_weak,0.006666237371973693
478,481,0.071204274892807,0.0,0.071204274892807,coarse_candidate_mid_graph_weak,0.008879172732122242
2961,3524,0.10235049575567245,0.019011562690138817,0.07117118468250117,coarse_candidate_mid_graph_weak,0.062408141791820526
281,1175,0.07108563929796219,0.0,0.07108563929796219,coarse_candidate_mid_graph_weak,0.019672890659421682
3414,3510,0.07104282081127167,0.0,0.07104282081127167,coarse_candidate_mid_graph_weak,0.008473369060084224
752,1687,0.07099630683660507,0.0,0.07099630683660507,coarse_candidate_mid_graph_weak,0.02402946725487709
502,3002,0.07096526026725769,0.0,0.07096526026725769,coarse_candidate_mid_graph_weak,0.026653949171304703
59,1501,0.07082533836364746,0.0,0.07082533836364746,coarse_candidate_mid_graph_weak,0.023203542456030846
201,2598,0.07074441760778427,0.0,0.07074441760778427,coarse_candidate_mid_graph_weak,0.021003402769565582
1550,2223,0.12536390125751495,0.01236934307962656,0.07070331065984223,coarse_candidate_mid_graph_weak,0.028369051404297352
2553,3158,0.0706838071346283,0.0,0.0706838071346283,coarse_candidate_mid_graph_weak,0.03360607661306858
247,3206,0.0706520676612854,0.0,0.0706520676612854,coarse_candidate_mid_graph_weak,0.021706472150981426
2655,2771,0.0706055611371994,0.0,0.0706055611371994,coarse_candidate_mid_graph_weak,0.0030284004751592875
2148,2179,0.07060392946004868,0.0,0.07060392946004868,coarse_candidate_mid_graph_weak,0.05999960470944643
56,3093,0.07059697806835175,0.0,0.07059697806835175,coarse_candidate_mid_graph_weak,0.033264461904764175
1188,3054,0.07050284743309021,0.0,0.07050284743309021,coarse_candidate_mid_graph_weak,0.025718506425619125
1327,2574,0.07046923041343689,0.0,0.07046923041343689,coarse_candidate_mid_graph_weak,0.0027213103603571653
1354,3388,0.07041741162538528,0.0,0.07041741162538528,coarse_candidate_mid_graph_weak,0.006670651491731405
596,1654,0.07037130743265152,0.0,0.07037130743265152,coarse_candidate_mid_graph_weak,0.030503178015351295
1554,3171,0.0703679546713829,0.0,0.0703679546713829,coarse_candidate_mid_graph_weak,0.011282474035397172
733,1132,0.07034540921449661,0.0,0.07034540921449661,coarse_candidate_mid_graph_weak,0.02223528316244483
1918,1991,0.07030368596315384,0.0,0.07030368596315384,coarse_candidate_mid_graph_weak,0.006702092243358493
167,262,0.07029840350151062,0.0,0.07029840350151062,coarse_candidate_mid_graph_weak,0.0
581,3319,0.07028244435787201,0.0,0.07028244435787201,coarse_candidate_mid_graph_weak,0.0
1933,3044,0.08436113595962524,0.00945795327425003,0.0702769005917471,coarse_candidate_mid_graph_weak,0.056650834158062935
2169,2550,0.07024691253900528,0.0,0.07024691253900528,coarse_candidate_mid_graph_weak,0.06148011330515146
1339,2096,0.07022666186094284,0.0,0.07022666186094284,coarse_candidate_mid_graph_weak,0.0226273313164711
2508,2515,0.07015858590602875,0.0,0.07015858590602875,coarse_candidate_mid_graph_weak,0.01125760842114687
2700,2754,0.07013937830924988,0.0,0.07013937830924988,coarse_candidate_mid_graph_weak,0.050594049505889416
1601,1860,0.07004299014806747,0.0,0.07004299014806747,coarse_candidate_mid_graph_weak,0.022910186555236578
898,1466,0.07950788736343384,0.000615516270045191,0.07003906443600177,coarse_candidate_mid_graph_weak,0.005168371892068535
2670,3101,0.06993529945611954,0.0,0.06993529945611954,coarse_candidate_mid_graph_weak,0.00037136353785172105
1128,3121,0.0698874220252037,0.0,0.0698874220252037,coarse_candidate_mid_graph_weak,0.02538264449685812
386,643,0.06988195329904556,0.0,0.06988195329904556,coarse_candidate_mid_graph_weak,0.0
1085,3022,0.07402817159891129,0.0018205087399110198,0.06980589232612906,coarse_candidate_mid_graph_weak,0.031918526627123356
582,1651,0.10465432703495026,0.003984629176557064,0.06979966978290378,coarse_candidate_mid_graph_weak,0.011964217061176896
655,1160,0.06973156332969666,0.0,0.06973156332969666,coarse_candidate_mid_graph_weak,0.009136666543781757
1574,3499,0.06972891092300415,0.0,0.06972891092300415,coarse_candidate_mid_graph_weak,0.028865851927548647
249,3375,0.06971930712461472,0.0,0.06971930712461472,coarse_candidate_mid_graph_weak,0.0
1090,2790,0.06968461722135544,0.0,0.06968461722135544,coarse_candidate_mid_graph_weak,0.036503165028989315
496,1921,0.0696554109454155,0.0,0.0696554109454155,coarse_candidate_mid_graph_weak,0.09638699889183044
1746,3206,0.0696311965584755,0.0,0.0696311965584755,coarse_candidate_mid_graph_weak,0.0020907443831674755
578,2914,0.06953170895576477,0.0,0.06953170895576477,coarse_candidate_mid_graph_weak,0.002316536847501993
1670,2135,0.06944065541028976,0.0,0.06944065541028976,coarse_candidate_mid_graph_weak,0.04569132439792156
2009,2904,0.06943200528621674,0.0,0.06943200528621674,coarse_candidate_mid_graph_weak,0.0
881,3447,0.06937532871961594,0.0,0.06937532871961594,coarse_candidate_mid_graph_weak,0.03184258425608277
467,529,0.06926316767930984,0.0,0.06926316767930984,coarse_candidate_mid_graph_weak,0.03232561983168125
679,2352,0.078915074467659,0.004738208372145891,0.06922377414611186,coarse_candidate_mid_graph_weak,0.03858265187591314
2332,2799,0.0692036971449852,0.0,0.0692036971449852,coarse_candidate_mid_graph_weak,0.03263447433710098
74,2040,0.20477917790412903,0.002076497068628669,0.06914896931022775,coarse_candidate_mid_graph_weak,0.0031351670622825623
1366,2981,0.08304845541715622,0.0027267043478786945,0.06908767429771212,coarse_candidate_mid_graph_weak,0.016220337711274624
1622,2327,0.069071926176548,0.0,0.069071926176548,coarse_candidate_mid_graph_weak,0.0
2771,3478,0.0690520629286766,0.0,0.0690520629286766,coarse_candidate_mid_graph_weak,0.03511345246806741
2513,3493,0.06904826313257217,0.0,0.06904826313257217,coarse_candidate_mid_graph_weak,0.021080386359244585
1686,1829,0.06903690844774246,0.0,0.06903690844774246,coarse_candidate_mid_graph_weak,0.038172815926373005
462,855,0.0689278095960617,0.0,0.0689278095960617,coarse_candidate_mid_graph_weak,0.020127928350120783
298,1694,0.06891795992851257,0.0,0.06891795992851257,coarse_candidate_mid_graph_weak,0.0
505,1005,0.06888077408075333,0.0,0.06888077408075333,coarse_candidate_mid_graph_weak,0.005696676264051348
1413,2909,0.06887102872133255,0.0,0.06887102872133255,coarse_candidate_mid_graph_weak,0.01693284185603261
743,1032,0.06886890530586243,0.0,0.06886890530586243,coarse_candidate_mid_graph_weak,0.015099134296178818
450,1935,0.06885401904582977,0.0,0.06885401904582977,coarse_candidate_mid_graph_weak,0.01674252888187766
1056,1457,0.08357610553503036,0.009436601772904396,0.06882477060899965,coarse_candidate_mid_graph_weak,0.0534646138548851
518,919,0.0781739354133606,0.0024756770581007004,0.06877884696032241,coarse_candidate_mid_graph_weak,0.020599424839019775
2639,2783,0.16587132215499878,0.009199971333146095,0.068751390340026,coarse_candidate_mid_graph_weak,0.0157126490958035
2983,2992,0.0687439888715744,0.0,0.0687439888715744,coarse_candidate_mid_graph_weak,0.0
674,834,0.0687108263373375,0.0,0.0687108263373375,coarse_candidate_mid_graph_weak,0.007347870618104935
552,1427,0.10130898654460907,0.00537501834332943,0.06867676736940509,coarse_candidate_mid_graph_weak,0.01668711705133319
1896,2309,0.0795215293765068,0.011474342085421085,0.06865106626169835,coarse_candidate_mid_graph_weak,0.08393913134932518
3249,3392,0.08370522409677505,0.009039564058184624,0.06860967328828418,coarse_candidate_mid_graph_weak,0.05012461915612221
1579,1580,0.06851405650377274,0.0,0.06851405650377274,coarse_candidate_mid_graph_weak,0.028772296383976936
2115,3375,0.06848254054784775,0.0,0.06848254054784775,coarse_candidate_mid_graph_weak,0.02342505194246769
701,2892,0.06845121085643768,0.0,0.06845121085643768,coarse_candidate_mid_graph_weak,0.002982169040478766
81,2819,0.06843265891075134,0.0,0.06843265891075134,coarse_candidate_mid_graph_weak,0.0401272801682353
2894,3520,0.06843192875385284,0.0,0.06843192875385284,coarse_candidate_mid_graph_weak,0.02905360423028469
1578,1579,0.06838342547416687,0.0,0.06838342547416687,coarse_candidate_mid_graph_weak,0.0039242297061719
2578,2579,0.06834090501070023,0.0,0.06834090501070023,coarse_candidate_mid_graph_weak,0.010196459479629993
690,1859,0.06832674145698547,0.0,0.06832674145698547,coarse_candidate_mid_graph_weak,0.028983923606574535
615,618,0.06824091821908951,0.0,0.06824091821908951,coarse_candidate_mid_graph_weak,0.0
2116,2123,0.0682307705283165,0.0,0.0682307705283165,coarse_candidate_mid_graph_weak,0.01794125558808446
1099,3004,0.068219855427742,0.0,0.068219855427742,coarse_candidate_mid_graph_weak,0.00479183514835313
1282,2465,0.06821346282958984,0.0,0.06821346282958984,coarse_candidate_mid_graph_weak,0.018763494212180376
913,1973,0.06816912442445755,0.0,0.06816912442445755,coarse_candidate_mid_graph_weak,0.011280962731689215
1708,1709,0.0681590810418129,0.0,0.0681590810418129,coarse_candidate_mid_graph_weak,0.003934350563213229
450,2954,0.06807724386453629,0.0,0.06807724386453629,coarse_candidate_mid_graph_weak,0.01674252888187766
382,384,0.06804109364748001,0.0,0.06804109364748001,coarse_candidate_mid_graph_weak,0.005744692869484425
1627,2234,0.0847037211060524,0.005647642072290182,0.06800937834675895,coarse_candidate_mid_graph_weak,0.028654994443058968
265,1263,0.06799763441085815,0.0,0.06799763441085815,coarse_candidate_mid_graph_weak,0.04047658108174801
1214,1362,0.07510039955377579,0.0025130000431090593,0.06796992013318406,coarse_candidate_mid_graph_weak,0.026467688381671906
2592,3288,0.06794428825378418,0.0,0.06794428825378418,coarse_candidate_mid_graph_weak,0.029302163515239954
881,2110,0.06784775108098984,0.0,0.06784775108098984,coarse_candidate_mid_graph_weak,0.03184258425608277
230,362,0.06768530607223511,0.0,0.06768530607223511,coarse_candidate_mid_graph_weak,0.015144658274948597
3036,3464,0.06768406182527542,0.0,0.06768406182527542,coarse_candidate_mid_graph_weak,0.0
114,958,0.06768152117729187,0.0,0.06768152117729187,coarse_candidate_mid_graph_weak,0.02161399368196726
940,991,0.06767494976520538,0.0,0.06767494976520538,coarse_candidate_mid_graph_weak,0.00019665960280690342
668,787,0.0676330178976059,0.0,0.0676330178976059,coarse_candidate_mid_graph_weak,0.0016829944215714931
3638,3656,0.06758157163858414,0.0,0.06758157163858414,coarse_candidate_mid_graph_weak,0.0016322016017511487
1241,1961,0.07351551204919815,0.005099867004901171,0.06753654796076852,coarse_candidate_mid_graph_weak,0.06270640343427658
1814,1860,0.06752131879329681,0.0,0.06752131879329681,coarse_candidate_mid_graph_weak,0.022644621320068836
1482,3348,0.06748798489570618,0.0,0.06748798489570618,coarse_candidate_mid_graph_weak,0.031018314883112907
2024,2025,0.06744285672903061,0.0,0.06744285672903061,coarse_candidate_mid_graph_weak,0.012523818528279662
1489,2958,0.0972110778093338,0.012553918175399303,0.067402994789086,coarse_candidate_mid_graph_weak,0.040941241197288036
3175,3329,0.06739509850740433,0.0,0.06739509850740433,coarse_candidate_mid_graph_weak,0.02486841380596161
2029,2562,0.06736984848976135,0.0,0.06736984848976135,coarse_candidate_mid_graph_weak,0.0
1082,2181,0.06736045330762863,0.0,0.06736045330762863,coarse_candidate_mid_graph_weak,0.02958010695874691
1466,3363,0.06735917180776596,0.0,0.06735917180776596,coarse_candidate_mid_graph_weak,0.022019646130502224
1182,1980,0.06735639274120331,0.0,0.06735639274120331,coarse_candidate_mid_graph_weak,0.02613266371190548
658,1006,0.06734684854745865,0.0,0.06734684854745865,coarse_candidate_mid_graph_weak,0.028606373816728592
935,3273,0.09269580245018005,0.005557512864470482,0.06734065990382734,coarse_candidate_mid_graph_weak,0.020317697431892157
340,2009,0.06733737140893936,0.0,0.06733737140893936,coarse_candidate_mid_graph_weak,0.026346074417233467
334,1858,0.06732121855020523,0.0,0.06732121855020523,coarse_candidate_mid_graph_weak,0.03880617255344987
1473,1669,0.08259864151477814,0.010362094268202782,0.06722735346872764,coarse_candidate_mid_graph_weak,0.055681404657661915
2802,2851,0.09943100064992905,0.016957420855760574,0.0672056111958212,coarse_candidate_mid_graph_weak,0.05232189130038023
382,2864,0.06718114018440247,0.0,0.06718114018440247,coarse_candidate_mid_graph_weak,0.005744692869484425
390,391,0.0671645775437355,0.0,0.0671645775437355,coarse_candidate_mid_graph_weak,0.0
1289,1612,0.08237282186746597,0.00450293580070138,0.06700654099952756,coarse_candidate_mid_graph_weak,0.02413853630423546
942,2255,0.06697738170623779,0.0,0.06697738170623779,coarse_candidate_mid_graph_weak,0.0
1357,2443,0.06696230173110962,0.0,0.06696230173110962,coarse_candidate_mid_graph_weak,0.030425801873207092
1633,1636,0.06696046888828278,0.0,0.06696046888828278,coarse_candidate_mid_graph_weak,0.0016336184926331043
256,1975,0.06688621640205383,0.0,0.06688621640205383,coarse_candidate_mid_graph_weak,0.03158510476350784
208,784,0.06686925888061523,0.0,0.06686925888061523,coarse_candidate_mid_graph_weak,0.0
148,590,0.06677789241075516,0.0,0.06677789241075516,coarse_candidate_mid_graph_weak,0.012918754015117884
325,1183,0.0667729452252388,0.0,0.0667729452252388,coarse_candidate_mid_graph_weak,0.026992793194949627
2893,3684,0.06675443798303604,0.0,0.06675443798303604,coarse_candidate_mid_graph_weak,0.012211381690576673
1203,3601,0.06670724600553513,0.0,0.06670724600553513,coarse_candidate_mid_graph_weak,0.0
398,957,0.06669249385595322,0.0,0.06669249385595322,coarse_candidate_mid_graph_weak,0.028022521641105413
576,577,0.06669095903635025,0.0,0.06669095903635025,coarse_candidate_mid_graph_weak,0.012356811203062534
1436,1577,0.0666857361793518,0.0,0.0666857361793518,coarse_candidate_mid_graph_weak,0.0258646123111248
2583,2679,0.06666877120733261,0.0,0.06666877120733261,coarse_candidate_mid_graph_weak,0.019258242566138506
245,1244,0.07392343878746033,0.0027462230063974857,0.06662797240772884,coarse_candidate_mid_graph_weak,0.02782690478488803
399,1013,0.06655613332986832,0.0,0.06655613332986832,coarse_candidate_mid_graph_weak,0.019944851752370596
1412,2731,0.0665353313088417,0.0,0.0665353313088417,coarse_candidate_mid_graph_weak,0.009916648035869002
823,1203,0.06646446883678436,0.0,0.06646446883678436,coarse_candidate_mid_graph_weak,0.0029129909817129374
2893,3040,0.08558771014213562,0.0027307490818202496,0.06644830668985541,coarse_candidate_mid_graph_weak,0.012211381690576673
1791,3494,0.06644774228334427,0.0,0.06644774228334427,coarse_candidate_mid_graph_weak,0.002581081003881991
622,2212,0.06635481864213943,0.0,0.06635481864213943,coarse_candidate_mid_graph_weak,0.018741891952231526
503,716,0.06631343066692352,0.0,0.06631343066692352,coarse_candidate_mid_graph_weak,0.009830698370933533
963,965,0.06631306558847427,0.0,0.06631306558847427,coarse_candidate_mid_graph_weak,0.05034685134887695
1078,1080,0.06625659763813019,0.0,0.06625659763813019,coarse_candidate_mid_graph_weak,0.004594951402395964
603,759,0.06619612872600555,0.0,0.06619612872600555,coarse_candidate_mid_graph_weak,0.04733233992010355
2992,3266,0.1517774909734726,0.011143938638269901,0.06618143551636821,coarse_candidate_mid_graph_weak,0.01976024522446096
967,969,0.06615346670150757,0.0,0.06615346670150757,coarse_candidate_mid_graph_weak,0.0027877194224856794
2051,3293,0.0661463513970375,0.0,0.0661463513970375,coarse_candidate_mid_graph_weak,0.0
174,197,0.06609682738780975,0.0,0.06609682738780975,coarse_candidate_mid_graph_weak,0.006553341401740909
999,1408,0.06608956307172775,0.0,0.06608956307172775,coarse_candidate_mid_graph_weak,0.0
1601,2879,0.06606215983629227,0.0,0.06606215983629227,coarse_candidate_mid_graph_weak,0.022910186555236578
435,591,0.06603287160396576,0.0,0.06603287160396576,coarse_candidate_mid_graph_weak,0.0
735,3482,0.1297987401485443,0.017479322850704193,0.06603045454779365,coarse_candidate_mid_graph_weak,0.035578721668571234
3488,3622,0.07491109520196915,0.005863359663635492,0.06595678176839964,coarse_candidate_mid_graph_weak,0.04905241448432207
693,2609,0.0658402219414711,0.0,0.0658402219414711,coarse_candidate_mid_graph_weak,0.007251635193824768
302,1592,0.07132606953382492,0.002447004895657301,0.0658207945876689,coarse_candidate_mid_graph_weak,0.031703274231404066
587,2585,0.06581223756074905,0.0,0.06581223756074905,coarse_candidate_mid_graph_weak,0.0
584,1516,0.06575529277324677,0.0,0.06575529277324677,coarse_candidate_mid_graph_weak,0.0
1146,1462,0.06570281833410263,0.0,0.06570281833410263,coarse_candidate_mid_graph_weak,0.001771333860233426
452,1145,0.06569432467222214,0.0,0.06569432467222214,coarse_candidate_mid_graph_weak,0.0
