item_a,item_b,semantic_affinity,mid_affinity,reliability,rule,weak_threshold
1089,1253,0.01800684444606304,0.0,0.01800684444606304,semantic_near_mid_weak,1e-08
636,956,0.01800648681819439,0.0,0.01800648681819439,semantic_near_mid_weak,1e-08
1615,1894,0.01800498738884926,0.0,0.01800498738884926,semantic_near_mid_weak,1e-08
740,2202,0.01800490915775299,0.0,0.01800490915775299,semantic_near_mid_weak,1e-08
2139,2342,0.018003376200795174,0.0,0.018003376200795174,semantic_near_mid_weak,1e-08
2552,3111,0.01800270937383175,0.0,0.01800270937383175,semantic_near_mid_weak,1e-08
1314,2762,0.018001364544034004,0.0,0.018001364544034004,semantic_near_mid_weak,1e-08
1802,3170,0.018000900745391846,0.0,0.018000900745391846,semantic_near_mid_weak,1e-08
1256,3219,0.017999742180109024,0.0,0.017999742180109024,semantic_near_mid_weak,1e-08
2532,3191,0.01799917221069336,0.0,0.01799917221069336,semantic_near_mid_weak,1e-08
1945,2690,0.017998069524765015,0.0,0.017998069524765015,semantic_near_mid_weak,1e-08
319,1154,0.01799646206200123,0.0,0.01799646206200123,semantic_near_mid_weak,1e-08
319,1153,0.01799437217414379,0.0,0.01799437217414379,semantic_near_mid_weak,1e-08
319,1156,0.017992405220866203,0.0,0.017992405220866203,semantic_near_mid_weak,1e-08
319,1157,0.01799139566719532,0.0,0.01799139566719532,semantic_near_mid_weak,1e-08
319,2453,0.017991162836551666,0.0,0.017991162836551666,semantic_near_mid_weak,1e-08
132,1311,0.01798970066010952,0.0,0.01798970066010952,semantic_near_mid_weak,1e-08
303,1133,0.017989085987210274,0.0,0.017989085987210274,semantic_near_mid_weak,1e-08
1683,1760,0.017989080399274826,0.0,0.017989080399274826,semantic_near_mid_weak,1e-08
2573,2784,0.017988817766308784,0.0,0.017988817766308784,semantic_near_mid_weak,1e-08
1300,3176,0.01798844151198864,0.0,0.01798844151198864,semantic_near_mid_weak,1e-08
284,448,0.01798812486231327,0.0,0.01798812486231327,semantic_near_mid_weak,1e-08
319,2454,0.017985999584197998,0.0,0.017985999584197998,semantic_near_mid_weak,1e-08
847,1348,0.017985332757234573,0.0,0.017985332757234573,semantic_near_mid_weak,1e-08
319,2452,0.01798485405743122,0.0,0.01798485405743122,semantic_near_mid_weak,1e-08
2690,2914,0.017984682694077492,0.0,0.017984682694077492,semantic_near_mid_weak,1e-08
576,3280,0.017984634265303612,0.0,0.017984634265303612,semantic_near_mid_weak,1e-08
319,1155,0.01798313856124878,0.0,0.01798313856124878,semantic_near_mid_weak,1e-08
3271,3396,0.017982296645641327,0.0,0.017982296645641327,semantic_near_mid_weak,1e-08
1530,2981,0.01797936111688614,0.0,0.01797936111688614,semantic_near_mid_weak,1e-08
1424,2446,0.017978405579924583,0.0,0.017978405579924583,semantic_near_mid_weak,1e-08
1089,1668,0.017976736649870872,0.0,0.017976736649870872,semantic_near_mid_weak,1e-08
319,1158,0.01797458529472351,0.0,0.01797458529472351,semantic_near_mid_weak,1e-08
560,3181,0.0179734043776989,0.0,0.0179734043776989,semantic_near_mid_weak,1e-08
1420,3199,0.017971230670809746,0.0,0.017971230670809746,semantic_near_mid_weak,1e-08
1522,3081,0.017970416694879532,0.0,0.017970416694879532,semantic_near_mid_weak,1e-08
2650,3251,0.017967598512768745,0.0,0.017967598512768745,semantic_near_mid_weak,1e-08
1520,1802,0.01796633191406727,0.0,0.01796633191406727,semantic_near_mid_weak,1e-08
126,2083,0.017965354025363922,0.0,0.017965354025363922,semantic_near_mid_weak,1e-08
820,3022,0.017964178696274757,0.0,0.017964178696274757,semantic_near_mid_weak,1e-08
448,1945,0.017963062971830368,0.0,0.017963062971830368,semantic_near_mid_weak,1e-08
477,3160,0.017962556332349777,0.0,0.017962556332349777,semantic_near_mid_weak,1e-08
821,2862,0.01796209253370762,0.0,0.01796209253370762,semantic_near_mid_weak,1e-08
1683,3175,0.01796147972345352,0.0,0.01796147972345352,semantic_near_mid_weak,1e-08
821,2774,0.017960432916879654,0.0,0.017960432916879654,semantic_near_mid_weak,1e-08
485,2366,0.017957543954253197,0.0,0.017957543954253197,semantic_near_mid_weak,1e-08
88,1256,0.017956815659999847,0.0,0.017956815659999847,semantic_near_mid_weak,1e-08
884,1809,0.017953870818018913,0.0,0.017953870818018913,semantic_near_mid_weak,1e-08
3022,3132,0.017953719943761826,0.0,0.017953719943761826,semantic_near_mid_weak,1e-08
3022,3176,0.017953144386410713,0.0,0.017953144386410713,semantic_near_mid_weak,1e-08
283,303,0.01795278675854206,0.0,0.01795278675854206,semantic_near_mid_weak,1e-08
1776,3181,0.01794521138072014,0.0,0.01794521138072014,semantic_near_mid_weak,1e-08
1069,2812,0.017943697050213814,0.0,0.017943697050213814,semantic_near_mid_weak,1e-08
2186,2315,0.01794072426855564,0.0,0.01794072426855564,semantic_near_mid_weak,1e-08
2250,3129,0.017939498648047447,0.0,0.017939498648047447,semantic_near_mid_weak,1e-08
88,780,0.017939236015081406,0.0,0.017939236015081406,semantic_near_mid_weak,1e-08
1089,1095,0.017939195036888123,0.0,0.017939195036888123,semantic_near_mid_weak,1e-08
1901,3383,0.017939100041985512,0.0,0.017939100041985512,semantic_near_mid_weak,1e-08
709,2295,0.017938844859600067,0.0,0.017938844859600067,semantic_near_mid_weak,1e-08
6,16,0.01793823204934597,0.0,0.01793823204934597,semantic_near_mid_weak,1e-08
1779,2563,0.017937710508704185,0.0,0.017937710508704185,semantic_near_mid_weak,1e-08
64,764,0.017937202006578445,0.0,0.017937202006578445,semantic_near_mid_weak,1e-08
3315,3351,0.017935851588845253,0.0,0.017935851588845253,semantic_near_mid_weak,1e-08
2454,2868,0.01793574169278145,0.0,0.01793574169278145,semantic_near_mid_weak,1e-08
2083,3400,0.017935210838913918,0.0,0.017935210838913918,semantic_near_mid_weak,1e-08
237,295,0.017935045063495636,0.0,0.017935045063495636,semantic_near_mid_weak,1e-08
911,3192,0.017933759838342667,0.0,0.017933759838342667,semantic_near_mid_weak,1e-08
780,1282,0.01793329045176506,0.0,0.01793329045176506,semantic_near_mid_weak,1e-08
1830,1991,0.01793328858911991,0.0,0.01793328858911991,semantic_near_mid_weak,1e-08
1333,2792,0.017933089286088943,0.0,0.017933089286088943,semantic_near_mid_weak,1e-08
2667,2695,0.017932899296283722,0.0,0.017932899296283722,semantic_near_mid_weak,1e-08
269,3176,0.017931677401065826,0.0,0.017931677401065826,semantic_near_mid_weak,1e-08
1219,1266,0.017931178212165833,0.0,0.017931178212165833,semantic_near_mid_weak,1e-08
448,2517,0.017931083217263222,0.0,0.017931083217263222,semantic_near_mid_weak,1e-08
2698,3662,0.01793091371655464,0.0,0.01793091371655464,semantic_near_mid_weak,1e-08
591,769,0.017930176109075546,0.0,0.017930176109075546,semantic_near_mid_weak,1e-08
2698,3370,0.01792968064546585,0.0,0.01792968064546585,semantic_near_mid_weak,1e-08
560,3192,0.017929496243596077,0.0,0.017929496243596077,semantic_near_mid_weak,1e-08
126,3421,0.01792924664914608,0.0,0.01792924664914608,semantic_near_mid_weak,1e-08
669,3143,0.01792842149734497,0.0,0.01792842149734497,semantic_near_mid_weak,1e-08
2453,2868,0.017925702035427094,0.0,0.017925702035427094,semantic_near_mid_weak,1e-08
219,591,0.017925335094332695,0.0,0.017925335094332695,semantic_near_mid_weak,1e-08
2163,3606,0.017925044521689415,0.0,0.017925044521689415,semantic_near_mid_weak,1e-08
295,1624,0.01792466640472412,0.0,0.01792466640472412,semantic_near_mid_weak,1e-08
3251,3596,0.017924482002854347,0.0,0.017924482002854347,semantic_near_mid_weak,1e-08
2517,2690,0.017924293875694275,0.0,0.017924293875694275,semantic_near_mid_weak,1e-08
600,1648,0.017924059182405472,0.0,0.017924059182405472,semantic_near_mid_weak,1e-08
284,2792,0.017923710867762566,0.0,0.017923710867762566,semantic_near_mid_weak,1e-08
1161,1666,0.017923694103956223,0.0,0.017923694103956223,semantic_near_mid_weak,1e-08
2650,3032,0.017922798171639442,0.0,0.017922798171639442,semantic_near_mid_weak,1e-08
2026,3062,0.01792187988758087,0.0,0.01792187988758087,semantic_near_mid_weak,1e-08
838,1467,0.01791994273662567,0.0,0.01791994273662567,semantic_near_mid_weak,1e-08
3370,3662,0.017919398844242096,0.0,0.017919398844242096,semantic_near_mid_weak,1e-08
2195,2196,0.017917629331350327,0.0,0.017917629331350327,semantic_near_mid_weak,1e-08
159,338,0.01791725493967533,0.0,0.01791725493967533,semantic_near_mid_weak,1e-08
1619,2451,0.017916105687618256,0.0,0.017916105687618256,semantic_near_mid_weak,1e-08
2087,2166,0.017915554344654083,0.0,0.017915554344654083,semantic_near_mid_weak,1e-08
871,2068,0.01791398972272873,0.0,0.01791398972272873,semantic_near_mid_weak,1e-08
1970,3351,0.017913294956088066,0.0,0.017913294956088066,semantic_near_mid_weak,1e-08
1566,2558,0.01791319251060486,0.0,0.01791319251060486,semantic_near_mid_weak,1e-08
1467,3502,0.0179121196269989,0.0,0.0179121196269989,semantic_near_mid_weak,1e-08
384,3536,0.01791168935596943,0.0,0.01791168935596943,semantic_near_mid_weak,1e-08
1508,3231,0.017910895869135857,0.0,0.017910895869135857,semantic_near_mid_weak,1e-08
2650,2919,0.017910879105329514,0.0,0.017910879105329514,semantic_near_mid_weak,1e-08
653,1137,0.017910875380039215,0.0,0.017910875380039215,semantic_near_mid_weak,1e-08
215,1666,0.017910614609718323,0.0,0.017910614609718323,semantic_near_mid_weak,1e-08
2368,3181,0.017909586429595947,0.0,0.017909586429595947,semantic_near_mid_weak,1e-08
1666,1872,0.017908548936247826,0.0,0.017908548936247826,semantic_near_mid_weak,1e-08
1466,2670,0.01790832355618477,0.0,0.01790832355618477,semantic_near_mid_weak,1e-08
1161,1872,0.017907656729221344,0.0,0.017907656729221344,semantic_near_mid_weak,1e-08
1225,2576,0.017907412722706795,0.0,0.017907412722706795,semantic_near_mid_weak,1e-08
215,1872,0.017906930297613144,0.0,0.017906930297613144,semantic_near_mid_weak,1e-08
2277,2278,0.017904803156852722,0.0,0.017904803156852722,semantic_near_mid_weak,1e-08
1945,2479,0.017902718856930733,0.0,0.017902718856930733,semantic_near_mid_weak,1e-08
2452,2868,0.017902476713061333,0.0,0.017902476713061333,semantic_near_mid_weak,1e-08
1666,2606,0.01790079101920128,0.0,0.01790079101920128,semantic_near_mid_weak,1e-08
215,1161,0.01789896748960018,0.0,0.01789896748960018,semantic_near_mid_weak,1e-08
633,1599,0.0178983137011528,0.0,0.0178983137011528,semantic_near_mid_weak,1e-08
1070,2670,0.017897458747029305,0.0,0.017897458747029305,semantic_near_mid_weak,1e-08
3327,3502,0.01789695955812931,0.0,0.01789695955812931,semantic_near_mid_weak,1e-08
2277,3307,0.017896724864840508,0.0,0.017896724864840508,semantic_near_mid_weak,1e-08
2202,3082,0.017895957455039024,0.0,0.017895957455039024,semantic_near_mid_weak,1e-08
1974,3445,0.017895324155688286,0.0,0.017895324155688286,semantic_near_mid_weak,1e-08
1551,1974,0.01789459027349949,0.0,0.01789459027349949,semantic_near_mid_weak,1e-08
1459,1460,0.017893211916089058,0.0,0.017893211916089058,semantic_near_mid_weak,1e-08
449,2517,0.017892632633447647,0.0,0.017892632633447647,semantic_near_mid_weak,1e-08
819,1703,0.017892396077513695,0.0,0.017892396077513695,semantic_near_mid_weak,1e-08
1316,2637,0.01789170131087303,0.0,0.01789170131087303,semantic_near_mid_weak,1e-08
1147,1611,0.01789163611829281,0.0,0.01789163611829281,semantic_near_mid_weak,1e-08
414,3438,0.017890963703393936,0.0,0.017890963703393936,semantic_near_mid_weak,1e-08
1161,2606,0.0178881473839283,0.0,0.0178881473839283,semantic_near_mid_weak,1e-08
1974,3662,0.017887389287352562,0.0,0.017887389287352562,semantic_near_mid_weak,1e-08
3328,3502,0.017886880785226822,0.0,0.017886880785226822,semantic_near_mid_weak,1e-08
1562,3473,0.01788659766316414,0.0,0.01788659766316414,semantic_near_mid_weak,1e-08
2163,3605,0.017885670065879822,0.0,0.017885670065879822,semantic_near_mid_weak,1e-08
592,3176,0.017885642126202583,0.0,0.017885642126202583,semantic_near_mid_weak,1e-08
2479,2517,0.017885150387883186,0.0,0.017885150387883186,semantic_near_mid_weak,1e-08
2566,3499,0.01788473315536976,0.0,0.01788473315536976,semantic_near_mid_weak,1e-08
1872,2606,0.017883354797959328,0.0,0.017883354797959328,semantic_near_mid_weak,1e-08
670,2295,0.017883257940411568,0.0,0.017883257940411568,semantic_near_mid_weak,1e-08
653,3398,0.017882226034998894,0.0,0.017882226034998894,semantic_near_mid_weak,1e-08
263,277,0.017882144078612328,0.0,0.017882144078612328,semantic_near_mid_weak,1e-08
2086,2217,0.017881227657198906,0.0,0.017881227657198906,semantic_near_mid_weak,1e-08
1472,1578,0.01788099855184555,0.0,0.01788099855184555,semantic_near_mid_weak,1e-08
263,1070,0.017880640923976898,0.0,0.017880640923976898,semantic_near_mid_weak,1e-08
1585,1586,0.017880171537399292,0.0,0.017880171537399292,semantic_near_mid_weak,1e-08
911,3181,0.017879892140626907,0.0,0.017879892140626907,semantic_near_mid_weak,1e-08
284,2517,0.01787973940372467,0.0,0.01787973940372467,semantic_near_mid_weak,1e-08
1543,1738,0.01787945069372654,0.0,0.01787945069372654,semantic_near_mid_weak,1e-08
592,3022,0.017878297716379166,0.0,0.017878297716379166,semantic_near_mid_weak,1e-08
1253,1668,0.0178766380995512,0.0,0.0178766380995512,semantic_near_mid_weak,1e-08
1974,3370,0.01787496544420719,0.0,0.01787496544420719,semantic_near_mid_weak,1e-08
1333,2517,0.01787448488175869,0.0,0.01787448488175869,semantic_near_mid_weak,1e-08
1974,2698,0.01787433959543705,0.0,0.01787433959543705,semantic_near_mid_weak,1e-08
396,1565,0.017874302342534065,0.0,0.017874302342534065,semantic_near_mid_weak,1e-08
1467,1472,0.017874207347631454,0.0,0.017874207347631454,semantic_near_mid_weak,1e-08
1814,3074,0.01787414401769638,0.0,0.01787414401769638,semantic_near_mid_weak,1e-08
653,3102,0.017873680219054222,0.0,0.017873680219054222,semantic_near_mid_weak,1e-08
2928,3172,0.017873359844088554,0.0,0.017873359844088554,semantic_near_mid_weak,1e-08
2505,3398,0.017870912328362465,0.0,0.017870912328362465,semantic_near_mid_weak,1e-08
1123,2738,0.017869064584374428,0.0,0.017869064584374428,semantic_near_mid_weak,1e-08
1987,3022,0.017867878079414368,0.0,0.017867878079414368,semantic_near_mid_weak,1e-08
820,1987,0.01786641776561737,0.0,0.01786641776561737,semantic_near_mid_weak,1e-08
269,3022,0.017865201458334923,0.0,0.017865201458334923,semantic_near_mid_weak,1e-08
1377,1697,0.01786414161324501,0.0,0.01786414161324501,semantic_near_mid_weak,1e-08
820,3132,0.017863446846604347,0.0,0.017863446846604347,semantic_near_mid_weak,1e-08
1184,3483,0.017860066145658493,0.0,0.017860066145658493,semantic_near_mid_weak,1e-08
141,1546,0.01785922423005104,0.0,0.01785922423005104,semantic_near_mid_weak,1e-08
283,625,0.017858607694506645,0.0,0.017858607694506645,semantic_near_mid_weak,1e-08
1543,1739,0.01785806193947792,0.0,0.01785806193947792,semantic_near_mid_weak,1e-08
215,2606,0.01785757578909397,0.0,0.01785757578909397,semantic_near_mid_weak,1e-08
375,2083,0.01785726472735405,0.0,0.01785726472735405,semantic_near_mid_weak,1e-08
1300,1987,0.017856961116194725,0.0,0.017856961116194725,semantic_near_mid_weak,1e-08
1230,1991,0.01785651221871376,0.0,0.01785651221871376,semantic_near_mid_weak,1e-08
432,2705,0.017854157835245132,0.0,0.017854157835245132,semantic_near_mid_weak,1e-08
1551,2698,0.017853688448667526,0.0,0.017853688448667526,semantic_near_mid_weak,1e-08
2919,3596,0.01785360276699066,0.0,0.01785360276699066,semantic_near_mid_weak,1e-08
2989,3019,0.01785305328667164,0.0,0.01785305328667164,semantic_near_mid_weak,1e-08
1892,2068,0.017852313816547394,0.0,0.017852313816547394,semantic_near_mid_weak,1e-08
1491,2439,0.01785190962255001,0.0,0.01785190962255001,semantic_near_mid_weak,1e-08
1551,3370,0.017851708456873894,0.0,0.017851708456873894,semantic_near_mid_weak,1e-08
88,2138,0.01784982904791832,0.0,0.01784982904791832,semantic_near_mid_weak,1e-08
1293,3019,0.0178489051759243,0.0,0.0178489051759243,semantic_near_mid_weak,1e-08
2698,3445,0.017848191782832146,0.0,0.017848191782832146,semantic_near_mid_weak,1e-08
269,592,0.017847105860710144,0.0,0.017847105860710144,semantic_near_mid_weak,1e-08
277,2670,0.01784706301987171,0.0,0.01784706301987171,semantic_near_mid_weak,1e-08
900,1257,0.01784624718129635,0.0,0.01784624718129635,semantic_near_mid_weak,1e-08
