item_id,semantic_density,semantic_collab_disagreement,graph_competition,offline_combined
1694,0.8583896,0.984127,0.5143192,0.6998357
1695,0.8621147,0.984127,0.57016104,0.7225272
1696,0.9040986,0.877193,0.63898504,0.69961405
1697,0.8798451,0.93333334,0.9040402,0.8100464
1698,0.89291435,0.9508197,0.90804404,0.8403364
1699,0.8465247,0.93333334,0.913042,0.7772258
1700,0.8569247,0.984127,0.7052854,0.76216036
1701,0.8919135,0.9508197,0.9584938,0.85614127
1702,0.86201364,0.9677419,0.94164073,0.832763
1703,0.8906947,0.9677419,0.842125,0.8303072
1704,0.8591465,1.0,0.66165495,0.76347166
1705,0.8153466,1.0,0.6100369,0.69909734
1706,0.7894249,1.0,0.66966325,0.6911731
1707,0.91849184,0.984127,0.85383224,0.8780753
1708,0.92051166,0.8148148,0.90635306,0.75359267
1709,0.81997937,1.0,0.83239454,0.7784834
1710,0.8289383,1.0,0.64300615,0.72474575
1711,0.92246956,0.984127,0.8426037,0.87859565
1712,0.849674,1.0,0.86328894,0.8207545
1713,0.85062516,0.93333334,0.67362094,0.7015218
1714,0.9084535,0.93333334,0.579022,0.7320561
1715,0.9440826,1.0,0.31990847,0.74045867
1716,0.8255831,1.0,0.6881754,0.73625183
1717,0.8167807,0.9677419,0.9180843,0.7762374
1718,0.8308981,1.0,0.5152225,0.6840952
1719,0.8762044,1.0,0.5609559,0.74812037
1720,0.8924398,0.91525424,0.94946724,0.8233904
1721,0.89300495,0.9508197,0.7295541,0.7807086
1722,0.85457754,1.0,0.76595664,0.7934591
1723,0.81424683,0.984127,0.8697022,0.7712808
1724,0.8315871,1.0,0.7809254,0.77374405
1725,0.8398179,1.0,0.56635666,0.7107977
1726,0.8636827,0.98245615,0.6439598,0.74748415
1727,0.85576034,0.984127,0.76990473,0.7825307
1728,0.91291976,1.0,0.50788385,0.7698454
1729,0.8864972,0.8965517,0.9505133,0.801418
1730,0.8462773,0.9677419,0.6863369,0.730412
1731,0.78736734,0.984127,0.48381823,0.6132526
1732,0.9015682,0.9508197,0.9807908,0.8739848
1733,0.74984044,0.9508197,0.8741177,0.675123
1734,0.82855654,0.984127,0.62223214,0.7038625
1735,0.89322394,1.0,0.98829544,0.9094169
1736,0.8807261,1.0,0.66017634,0.7861836
1737,0.9016559,0.984127,0.7938419,0.8398964
1738,0.8499626,0.972973,0.7646256,0.7650278
1739,0.87939095,0.984127,0.96342176,0.8726964
1740,0.8712375,0.9677419,0.9409116,0.8424384
1741,0.8783903,1.0,0.8102251,0.8338801
1742,0.80079675,0.9508197,0.80298454,0.70611906
1743,0.8823463,0.9677419,0.6237991,0.7482745
1744,0.9189819,1.0,0.7700387,0.86408526
1745,0.946246,0.93333334,0.9527499,0.8977526
1746,0.93070537,0.93333334,0.6492906,0.7794986
1747,0.9385732,0.9508197,0.9431157,0.9011733
1748,0.92758507,0.7924528,0.7157825,0.6783827
1749,0.93974006,0.9677419,0.77153397,0.85942966
1750,0.88533163,0.93333334,0.9140846,0.8193075
1751,0.9436286,0.9677419,0.82802397,0.88251376
1752,0.79674864,1.0,0.6308588,0.6860645
1753,0.88963103,0.984127,0.61322916,0.76652926
1754,0.8747624,0.984127,0.8365686,0.82527214
1755,0.9139705,1.0,0.68784255,0.831192
1756,0.93378305,0.8965517,0.78609025,0.7972508
1757,0.9367991,1.0,0.8059854,0.8952741
1758,0.8639109,0.9508197,0.7559342,0.75824815
1759,0.91585046,0.984127,0.8565279,0.8761368
1760,0.92097497,1.0,0.6929294,0.84042674
1761,0.84344244,0.9677419,0.8144709,0.7702389
1762,0.8662781,0.9787234,0.73080647,0.77615565
1763,0.8697885,0.984127,0.6910251,0.77122235
1764,0.80345225,0.9298246,0.7330832,0.6677001
1765,0.875038,0.984127,0.4438904,0.6941729
1766,0.81020874,0.9677419,0.8246861,0.7379176
1767,0.80374867,1.0,0.59244776,0.6807394
1768,0.88990855,0.984127,0.8753887,0.85454994
1769,0.7853037,0.9677419,0.87501615,0.727976
1770,0.85240203,0.9508197,0.67328715,0.7182167
1771,0.76573086,1.0,0.7328395,0.6868322
1772,0.8828347,0.984127,0.80885476,0.82467955
1773,0.8861927,0.984127,0.7796092,0.8185048
1774,0.8426145,0.91525424,0.8084171,0.722611
1775,0.94079113,0.984127,0.5688443,0.8066949
1776,0.8884303,0.984127,0.56944734,0.750588
1777,0.9119206,0.984127,0.9864909,0.91539794
1778,0.8980122,0.984127,0.7754746,0.8298319
1779,0.9106476,0.984127,0.9873722,0.91432387
1780,0.9554987,0.97727275,0.60229385,0.8278653
1781,0.95808566,1.0,0.48851374,0.8119351
1782,0.879143,0.984127,0.54327667,0.7318435
1783,0.86978865,1.0,0.7322016,0.7985222
1784,0.8710617,0.9677419,0.65068823,0.74513656
1785,0.89945036,0.984127,0.76588726,0.82817054
1786,0.89345783,0.9677419,0.7728023,0.8100824
1787,0.8746693,0.984127,0.66987145,0.7693928
1788,0.86953664,1.0,0.7133069,0.79192877
1789,0.8591285,0.9677419,0.65255535,0.73292834
1790,0.857739,1.0,0.6784659,0.7675832
1791,0.8887924,0.93333334,0.93052447,0.82853013
1792,0.9028634,0.8965517,0.68522847,0.7302502
1793,0.86552626,1.0,0.91764796,0.85599136
1794,0.8454063,1.0,0.87152296,0.8189203
1795,0.9166216,0.93333334,0.8615843,0.8353893
1796,0.9285693,0.9677419,0.85385644,0.874963
1797,0.8973448,1.0,0.6908481,0.8143185
1798,0.79179406,1.0,0.6186638,0.6766557
1799,0.7803557,0.984127,0.9818288,0.7723536
1800,0.8726449,1.0,0.586145,0.75272113
1801,0.9043232,0.9508197,0.92405784,0.85796386
1802,0.8349649,0.8965517,0.83608675,0.70771164
1803,0.90540063,1.0,0.62678033,0.8015438
1804,0.94025695,1.0,0.9238218,0.93842226
1805,0.8923763,1.0,0.70384365,0.8133239
1806,0.8791607,0.9677419,0.94952387,0.8538408
1807,0.8340171,1.0,0.8500231,0.7994783
1808,0.92335284,1.0,0.8996571,0.91215783
1809,0.86789715,0.9508197,0.97237957,0.83496064
1810,0.8716485,1.0,0.8474703,0.83909273
1811,0.84098625,0.9677419,0.8177725,0.76870227
1812,0.8779565,0.984127,0.87146974,0.84038544
1813,0.93364453,1.0,0.69146734,0.85356236
1814,0.84652287,1.0,0.8327953,0.8071623
1815,0.79046327,1.0,0.6327271,0.6799304
1816,0.86271787,0.9508197,0.7055405,0.74010277
1817,0.84188867,1.0,0.57460874,0.7157858
1818,0.8645954,1.0,0.8989378,0.8487296
1819,0.87901723,0.8965517,0.67273116,0.7004244
1820,0.9354403,1.0,0.5626045,0.8123741
1821,0.9178072,0.9677419,0.96024877,0.89898986
1822,0.8815817,1.0,0.8215659,0.8411069
1823,0.89314365,0.984127,0.7420047,0.8133969
1824,0.8527799,1.0,0.73229784,0.78026325
1825,0.87257296,1.0,0.72947454,0.80060387
1826,0.8925857,1.0,0.648166,0.79491854
1827,0.8562173,0.984127,0.8903991,0.8233412
1828,0.89050007,0.984127,0.79525864,0.8283735
1829,0.84729594,0.9677419,0.73479134,0.747721
1830,0.9458208,0.984127,0.63422215,0.83398014
1831,0.9430935,1.0,0.93149245,0.9440394
1832,0.8277966,0.9677419,0.9193967,0.788523
1833,0.82718194,0.9508197,0.5681031,0.65589905
1834,0.85743064,0.984127,0.9817819,0.85522395
1835,0.88292384,1.0,0.729367,0.8116992
1836,0.8398737,1.0,0.61765826,0.72802395
1837,0.852626,1.0,0.97969365,0.8628798
1838,0.8369506,1.0,0.82872903,0.79550767
1839,0.85827947,1.0,0.97644407,0.8678722
1840,0.85634136,0.984127,0.88728595,0.82243294
1841,0.85223806,1.0,0.71261865,0.7730956
1842,0.89314055,0.7924528,0.7027017,0.63696414
1843,0.8963301,1.0,0.7487716,0.83260936
1844,0.8842951,0.984127,0.8468295,0.838957
1845,0.9599627,0.984127,0.5693895,0.82749444
1846,0.9387505,0.9677419,0.7727321,0.8587664
1847,0.8361918,1.0,0.84817284,0.8011978
1848,0.8704853,0.91525424,0.7326681,0.72723657
1849,0.8453227,1.0,0.86958295,0.8181813
1850,0.8807896,0.9677419,0.8252188,0.8139982
1851,0.8466197,0.984127,0.73903584,0.7623718
1852,0.88106483,0.984127,0.8008547,0.82009935
1853,0.8749213,1.0,0.8406761,0.8403389
1854,0.81885195,1.0,0.84076405,0.7800715
1855,0.887233,0.984127,0.9405375,0.8734724
1856,0.91076124,1.0,0.90048563,0.8988941
1857,0.9063209,0.8148148,0.6571877,0.6549578
1858,0.913378,0.877193,0.6775011,0.7224811
1859,0.8446435,0.984127,0.5622291,0.70108443
1860,0.8453052,1.0,0.79259586,0.7924015
1861,0.9406186,0.984127,0.93591344,0.9293358
1862,0.8845721,0.984127,0.77484524,0.8151679
1863,0.84913206,1.0,0.599052,0.7317545
1864,0.96330744,0.9508197,0.98273265,0.9410288
1865,0.9088366,0.984127,0.45177132,0.7331569
1866,0.85625654,0.984127,0.8201847,0.7998887
1867,0.82301444,1.0,0.6487626,0.72030145
1868,0.86522305,0.93333334,0.86650777,0.7817629
1869,0.87060434,0.9508197,0.8034112,0.78133273
1870,0.85648084,0.984127,0.6505533,0.74336886
1871,0.8909222,0.93333334,0.86744183,0.80971223
1872,0.874277,0.984127,0.79538757,0.8109703
1873,0.85431707,1.0,0.6462369,0.75311905
1874,0.89411074,1.0,0.7229585,0.8215852
1875,0.9310908,0.7924528,0.9868552,0.7728574
1876,0.8845175,0.984127,0.5975376,0.75577956
1877,0.89805555,0.9677419,0.920295,0.8643798
1878,0.9265081,0.8363636,0.97589576,0.80166763
1879,0.93221056,0.8965517,0.87400043,0.8249758
1880,0.87625957,1.0,0.7870006,0.8238175
1881,0.9447453,0.8148148,0.668556,0.70008326
1882,0.94369674,0.74509805,0.73650444,0.66230375
1883,0.93841606,0.8148148,0.65566087,0.6889619
1884,0.94358575,0.7692308,0.7478281,0.686531
1885,0.86011744,1.0,0.7563416,0.7961993
1886,0.9330773,0.8148148,0.8260364,0.7402306
1887,0.8867947,0.93333334,0.7396157,0.76250106
1888,0.9166563,0.93333334,0.84459233,0.8297408
1889,0.84093213,0.9677419,0.94371843,0.81078726
1890,0.90813124,0.877193,0.71862215,0.7305984
1891,0.8981309,1.0,0.70036197,0.8183473
1892,0.8792694,1.0,0.9800121,0.8916386
1893,0.87479955,0.9677419,0.80167335,0.7996779
1894,0.9253043,1.0,0.61676943,0.81959826
1895,0.90302086,1.0,0.8514571,0.8741645
1896,0.8572787,0.984127,0.8927307,0.82526284
1897,0.85642457,0.984127,0.9841322,0.8549285
1898,0.8657155,1.0,0.80193365,0.81747526
1899,0.78993124,1.0,0.7599465,0.72192764
1900,0.84986365,1.0,0.6463961,0.7483831
1901,0.87052745,0.9677419,0.904802,0.82959205
1902,0.8803847,1.0,0.51566166,0.73745984
1903,0.89101595,1.0,0.6440641,0.7918579
1904,0.74306905,0.91525424,0.9503046,0.66303784
1905,0.87073636,1.0,0.7866757,0.8177691
1906,0.8521749,0.984127,0.95545906,0.840764
1907,0.8812685,1.0,0.52386117,0.74115396
1908,0.8364348,0.984127,0.6347899,0.71653676
1909,0.9274529,0.91525424,0.6372849,0.7565828
1910,0.85765326,0.984127,0.767583,0.78378946
1911,0.88368577,0.877193,0.67407477,0.6894036
1912,0.91223335,0.7692308,0.88073015,0.6972856
1913,0.85585785,0.91525424,0.6088034,0.67005944
1914,0.8577908,0.93333334,0.86549073,0.77343005
1915,0.9248979,0.96428573,0.65928626,0.8029647
1916,0.90131956,1.0,0.51950085,0.7612577
1917,0.8704312,0.984127,0.7345686,0.7864837
1918,0.9309285,1.0,0.63332003,0.8311846
1919,0.93683064,1.0,0.6659006,0.8484337
1920,0.92138016,0.9677419,0.9127777,0.88694763
1921,0.8155913,1.0,0.64812297,0.7121046
1922,0.85190886,1.0,0.72892404,0.7781975
1923,0.8651134,0.984127,0.72781956,0.7785066
1924,0.8726374,0.9677419,0.9723142,0.8544516
1925,0.8632853,1.0,0.6602852,0.7674642
1926,0.85161746,1.0,0.9439572,0.8498373
1927,0.87837934,1.0,0.77554876,0.82226515
1928,0.8842268,0.984127,0.8001072,0.8232496
1929,0.8967527,1.0,0.43457738,0.72793
1930,0.893584,0.9677419,0.666665,0.774703
1931,0.86136776,0.984127,0.6699277,0.75510716
1932,0.8919705,1.0,0.9291966,0.88829374
1933,0.8823241,0.9508197,0.9275929,0.83548903
1934,0.85899246,0.9122807,0.66418684,0.68942946
1935,0.84618104,1.0,0.56897795,0.7185177
1936,0.83960295,0.984127,0.79010797,0.7719154
1937,0.8932111,1.0,0.7213697,0.82008606
1938,0.9003253,1.0,0.8533156,0.8718875
1939,0.9450853,1.0,0.9661275,0.95777076
1940,0.87335515,0.98214287,0.64234346,0.7570782
1941,0.81263334,1.0,0.6302611,0.70294684
1942,0.8179698,0.984127,0.9809795,0.8125194
1943,0.91553867,0.9508197,0.4072631,0.69709826
1944,0.918386,0.93877554,0.539738,0.7342284
1945,0.901083,1.0,0.5502996,0.7713091
1946,0.9494508,1.0,0.8471168,0.92264277
1947,0.9008271,1.0,0.8382006,0.8673696
1948,0.85966617,0.984127,0.8176229,0.80269814
1949,0.9063033,1.0,0.8313043,0.870951
1950,0.8468541,0.984127,0.69346166,0.74737406
1951,0.855525,1.0,0.7526915,0.7900393
1952,0.8767751,0.984127,0.9594176,0.86854357
1953,0.8949007,0.8965517,0.75961953,0.74657935
1954,0.9059118,0.93333334,0.7645797,0.791413
1955,0.8942176,1.0,0.7534685,0.8319092
1956,0.79238474,1.0,0.6601283,0.6911655
1957,0.80925167,1.0,0.5492499,0.67220277
1958,0.88261026,0.984127,0.8867194,0.8504928
1959,0.9048784,0.9677419,0.9367954,0.87723833
1960,0.87873685,1.0,0.91688854,0.86994386
1961,0.9357712,1.0,0.82877654,0.9017949
1962,0.90391266,0.984127,0.95366216,0.89580137
1963,0.8048476,0.984127,0.6508018,0.6879258
1964,0.9019173,1.0,0.93182063,0.8998685
1965,0.8398096,1.0,0.45720223,0.6742642
1966,0.9413719,0.9508197,0.5466025,0.77150416
1967,0.9430819,1.0,0.6354924,0.8449812
1968,0.9282151,0.9508197,0.7030915,0.8097188
1969,0.93579096,0.93333334,0.71905136,0.80831045
1970,0.94218075,0.877193,0.7075098,0.7634967
1971,0.94221234,0.8,0.56097746,0.648742
1972,0.9391229,0.9677419,0.65806884,0.82079905
1973,0.9463631,0.984127,0.7405443,0.87014025
1974,0.86584795,1.0,0.501671,0.7171456
1975,0.94444656,0.93333334,0.9344516,0.8896945
1976,0.83908296,1.0,0.7634109,0.7759444
1977,0.8873136,1.0,0.5731463,0.7641463
1978,0.8697672,0.984127,0.7799364,0.80095035
1979,0.78609204,0.984127,0.6126885,0.6550029
1980,0.8633517,0.9677419,0.682733,0.7475679
1981,0.8665743,1.0,0.775933,0.8096986
1982,0.8059702,1.0,0.74413335,0.7338845
1983,0.88520056,0.984127,0.76180416,0.81148005
1984,0.79975605,0.984127,0.5485461,0.6482342
1985,0.9091671,1.0,0.6337649,0.80793136
1986,0.9156018,0.984127,0.7566361,0.8424441
1987,0.8757894,1.0,0.8940359,0.85912734
1988,0.8945613,0.91525424,0.9101765,0.8125246
1989,0.82575357,0.9423077,0.33942515,0.57059324
1990,0.80443597,0.984127,0.29877785,0.56969106
1991,0.8273562,1.0,0.70044357,0.7422638
1992,0.86947227,1.0,0.74791926,0.8034413
1993,0.8010192,0.9677419,0.8379153,0.7324619
1994,0.8951858,1.0,0.7108399,0.8186863
1995,0.9685327,0.984127,0.7712591,0.9042589
1996,0.9186907,1.0,0.75831074,0.8598477
1997,0.84310925,0.93333334,0.7867198,0.73128366
1998,0.8449059,0.9677419,0.8076519,0.76953095
1999,0.8433484,0.94736844,0.51514685,0.65262455
2000,0.837662,0.9677419,0.7674792,0.74829847
2001,0.84397423,0.9677419,0.8197961,0.7725927
2002,0.8797185,1.0,0.66638404,0.78717715
2003,0.84852695,0.93333334,0.7898346,0.7381521
2004,0.84872025,1.0,0.56519926,0.719984
2005,0.8445049,0.9811321,0.43124396,0.65455484
2006,0.8718115,1.0,0.57187194,0.74704903
2007,0.86166537,0.91525424,0.7359903,0.7188633
2008,0.87744087,0.91525424,0.5905283,0.6871546
2009,0.8749326,0.91525424,0.78200096,0.74852663
2010,0.7688355,1.0,0.80021936,0.7127171
2011,0.85090274,0.984127,0.67025256,0.7439618
2012,0.84218454,1.0,0.71796703,0.76407367
2013,0.8003472,0.9677419,0.7775071,0.71152586
2014,0.8801694,1.0,0.9824092,0.8934085
2015,0.90617263,0.9677419,0.9111911,0.87006265
2016,0.88242793,1.0,0.9209868,0.8752845
2017,0.89962053,1.0,0.98829854,0.9162968
2018,0.8529581,1.0,0.85393244,0.8211555
2019,0.8099059,0.91525424,0.7294251,0.66100454
2020,0.8666511,0.9677419,0.80008805,0.79038477
2021,0.86903876,0.93333334,0.8862844,0.79248387
2022,0.8799269,1.0,0.47026744,0.721778
2023,0.87826824,0.93333334,0.9396067,0.82025164
2024,0.8426701,0.9508197,0.9187547,0.7898879
2025,0.85411835,0.9677419,0.87591046,0.8022782
2026,0.84248346,0.984127,0.73399854,0.75623804
2027,0.81922203,0.984127,0.8999763,0.7867613
2028,0.8737622,1.0,0.6857339,0.7872465
2029,0.83999467,1.0,0.46607065,0.6774307
2030,0.88841325,0.984127,0.9347303,0.87279844
2031,0.8869337,1.0,0.7742904,0.8310434
2032,0.84508264,0.93333334,0.73314637,0.7154794
2033,0.87654996,1.0,0.74212456,0.80911356
2034,0.8877907,1.0,0.7625001,0.8280198
2035,0.83613515,1.0,0.765028,0.7733154
2036,0.9361981,0.93333334,0.7042165,0.8037844
2037,0.8612851,1.0,0.76102734,0.799023
2038,0.812709,0.984127,0.8338304,0.75762385
2039,0.86282444,0.91525424,0.68302244,0.7023861
2040,0.9092295,0.8965517,0.6673149,0.73110217
2041,0.8952882,0.877193,0.715685,0.7158043
2042,0.9038174,0.8965517,0.8407105,0.7833026
2043,0.86007094,1.0,0.69727945,0.7763863
2044,0.875481,0.8965517,0.7032506,0.70683366
2045,0.8532475,1.0,0.58714384,0.73219556
2046,0.8181063,0.984127,0.75456053,0.73690325
2047,0.8341415,0.93333334,0.84597,0.74146575
2048,0.93188703,0.877193,0.94781595,0.8328367
2049,0.8665757,1.0,0.7388805,0.7973018
2050,0.8343754,0.984127,0.8219147,0.7769367
2051,0.8948436,1.0,0.7470277,0.83042717
2052,0.82469404,1.0,0.53189284,0.6830015
2053,0.86085,0.984127,0.83283293,0.80906075
2054,0.8468232,0.98039216,0.75897074,0.7660796
2055,0.88361764,1.0,0.6609824,0.7895629
2056,0.90309095,0.984127,0.7151716,0.81511545
2057,0.87569916,0.9508197,0.8125921,0.7898838
2058,0.8219459,1.0,0.6570348,0.72192043
2059,0.84718525,1.0,0.7366118,0.77569026
2060,0.86520445,0.984127,0.81444407,0.8075903
2061,0.914095,0.9677419,0.8147768,0.8463207
2062,0.85177386,0.984127,0.8748039,0.8133443
2063,0.84829783,1.0,0.70764667,0.76719457
2064,0.8789781,1.0,0.4852573,0.7257735
2065,0.9070258,0.93333334,0.91401875,0.8426153
2066,0.8925566,1.0,0.7060754,0.81426454
2067,0.8987913,0.984127,0.92181945,0.87963885
2068,0.7804022,0.97727275,0.7138745,0.67690355
2069,0.8423283,1.0,0.6504125,0.74162364
2070,0.87921715,0.984127,0.9702301,0.87478775
2071,0.8513839,1.0,0.7615649,0.78855515
2072,0.9172571,1.0,0.320416,0.71178037
2073,0.88446575,0.984127,0.9643842,0.8784759
2074,0.87266695,0.984127,0.70936114,0.78045326
2075,0.9135958,0.984127,0.85154706,0.87204534
2076,0.8867403,0.984127,0.920471,0.86622804
2077,0.82969236,1.0,0.93958545,0.82479626
2078,0.86489284,1.0,0.8372583,0.8284106
2079,0.87632596,1.0,0.72181547,0.802077
2080,0.81513286,0.8965517,0.9514842,0.72499794
2081,0.7671788,0.984127,0.80097544,0.69766706
2082,0.8791938,1.0,0.85246074,0.8488768
2083,0.9272557,0.8148148,0.838181,0.73803383
2084,0.9254943,0.91525424,0.67936975,0.76855874
2085,0.9286872,0.93333334,0.94799614,0.8772792
2086,0.926772,0.85714287,0.7741749,0.7521536
2087,0.88112646,0.984127,0.9433424,0.8678439
2088,0.91272557,0.984127,0.5519845,0.7708718
2089,0.91272557,1.0,0.8213319,0.8745206
2090,0.8592266,0.984127,0.98564243,0.85844713
2091,0.8291006,1.0,0.65509814,0.72896653
2092,0.85485625,0.93333334,0.91749144,0.78767437
2093,0.8230332,0.9677419,0.8356848,0.7553894
2094,0.9030174,0.984127,0.7080521,0.812654
2095,0.8751421,0.9508197,0.93331337,0.8296797
2096,0.87316054,1.0,0.7365965,0.8036189
2097,0.8498871,1.0,0.9270898,0.84233236
2098,0.87519515,1.0,0.73512757,0.8053153
2099,0.85331607,1.0,0.7318266,0.7806821
2100,0.8926093,0.93333334,0.8725563,0.8132379
2101,0.8256807,0.984127,0.92727137,0.8028402
2102,0.84995484,0.9591837,0.709635,0.7348724
2103,0.8626409,0.8363636,0.68876135,0.6369059
2104,0.8117586,0.984127,0.60943884,0.6815172
2105,0.9035867,1.0,0.87210554,0.8816822
2106,0.8622309,0.9508197,0.6088795,0.7072349
2107,0.84104645,0.87234044,0.70390725,0.64939815
2108,0.8248419,0.91525424,0.657956,0.65315217
2109,0.9282565,0.8965517,0.9197305,0.8360255
2110,0.91189456,0.984127,0.76981354,0.8428667
2111,0.8609574,0.984127,0.9433643,0.84616154
2112,0.8895172,0.9677419,0.7182477,0.78758985
2113,0.9287765,0.7692308,0.6827922,0.6488432
2114,0.8487756,0.9830508,0.5327114,0.6947344
2115,0.8759023,0.8965517,0.56955767,0.6625512
2116,0.8256999,1.0,0.6680064,0.72962874
2117,0.85225356,0.984127,0.7207464,0.76231045
2118,0.945492,0.9677419,0.6688642,0.8312606
2119,0.8928387,0.8965517,0.7913469,0.75497836
2120,0.7988494,1.0,0.91797215,0.78439575
2121,0.8515363,0.9508197,0.7388395,0.7392204
2122,0.846142,0.984127,0.586534,0.7108288
2123,0.8469536,0.91525424,0.80505365,0.7261519
2124,0.9238281,0.82051283,0.71363294,0.6975263
2125,0.882572,0.962963,0.6330855,0.74755365
2126,0.9162452,0.8148148,0.6000542,0.6465127
2127,0.92557967,0.8235294,0.66807276,0.68673444
2128,0.9293138,0.82051283,0.7250749,0.7072541
2129,0.9226817,0.8148148,0.71174043,0.6908062
2130,0.9162029,0.93333334,0.6505384,0.76432014
2131,0.9115362,0.8148148,0.74249756,0.6891122
2132,0.92904425,0.71428573,0.75178564,0.6254123
2133,0.87444127,0.9677419,0.63617665,0.74391514
2134,0.9051707,0.93333334,0.74606836,0.78442174
2135,0.8149054,0.9423077,0.74715894,0.6953606
2136,0.82265604,1.0,0.52065307,0.67704886
2137,0.8775368,1.0,0.8652135,0.85136205
2138,0.84143275,1.0,0.8137831,0.79532665
2139,0.94698393,0.8965517,0.62699366,0.7582111
2140,0.94996744,0.9722222,0.55297285,0.8011112
2141,0.7987435,0.984127,0.80488855,0.73292106
2142,0.89638424,0.85714287,0.6427764,0.6755069
2143,0.89432967,0.8965517,0.76713574,0.7484803
2144,0.9514979,1.0,0.5739899,0.8334522
2145,0.94872093,1.0,0.62331,0.84696907
2146,0.88623214,0.877193,0.73057556,0.71104795
2147,0.92437124,0.9508197,0.76455384,0.8261513
2148,0.897404,0.984127,0.9152687,0.8759549
2149,0.87241125,1.0,0.88330495,0.85190374
2150,0.8671142,0.984127,0.77628106,0.7968742
2151,0.90356326,0.9677419,0.9353542,0.87534183
2152,0.88488555,0.9508197,0.97170824,0.8530052
2153,0.8785062,0.984127,0.9506131,0.86745906
2154,0.89074415,0.9508197,0.79738575,0.80097485
2155,0.89332175,0.9677419,0.41001752,0.68854314
2156,0.904765,0.9508197,0.94942147,0.866926
2157,0.8821938,1.0,0.8247788,0.84284025
2158,0.88299733,0.9508197,0.52038795,0.6999566
2159,0.8837632,0.984127,0.8928924,0.8537982
2160,0.94065225,0.9677419,0.6600998,0.8231233
2161,0.85363406,1.0,0.54965746,0.72006774
2162,0.85956764,1.0,0.0,0.5425257
2163,0.8442962,1.0,0.5950211,0.7252052
2164,0.8028858,0.984127,0.70554423,0.7041337
2165,0.8135775,0.984127,0.81859887,0.7534611
2166,0.8704314,1.0,0.75196993,0.8058281
2167,0.863967,1.0,0.8613921,0.8354905
2168,0.8589495,0.9508197,0.74962854,0.7508027
2169,0.87297136,0.93333334,0.6902915,0.731131
2170,0.8872965,1.0,0.6182476,0.77921945
2171,0.8674699,0.93333334,0.8817744,0.7892876
2172,0.8404341,0.93333334,0.7380162,0.71210986
2173,0.8816855,1.0,0.6416602,0.7810196
2174,0.8824612,0.8965517,0.8966726,0.77906185
2175,0.89369917,0.9508197,0.86893207,0.82809305
2176,0.80197835,0.9677419,0.8326897,0.73174477
2177,0.86224574,1.0,0.8762035,0.83859557
2178,0.9465637,0.9677419,0.79046196,0.8731014
2179,0.85625136,0.9508197,0.8000585,0.7647757
2180,0.8918192,0.9508197,0.49945349,0.7024386
2181,0.90752864,0.93333334,0.86800635,0.8277597
2182,0.824797,1.0,0.59677607,0.704823
2183,0.8378277,0.984127,0.8049434,0.77497035
2184,0.8606385,1.0,0.7907932,0.8082877
2185,0.8451425,0.9677419,0.9135433,0.80521804
2186,0.8215145,0.984127,0.6095236,0.6920371
2187,0.83902,0.984127,0.96781915,0.83075315
2188,0.9008566,0.93333334,0.74259096,0.7786189
2189,0.9553699,1.0,0.8866341,0.9422312
2190,0.90594363,1.0,0.6237195,0.8011034
2191,0.8957484,1.0,0.8922519,0.8799942
2192,0.91373426,1.0,0.731328,0.8454888
2193,0.8909067,0.984127,0.80182296,0.83100724
2194,0.8797341,0.9508197,0.9428441,0.837807
2195,0.8826994,0.984127,0.57629937,0.74671775
2196,0.8769493,0.984127,0.688963,0.77823305
2197,0.8512361,0.9677419,0.7226495,0.7478954
2198,0.8566931,0.984127,0.64654994,0.7422576
2199,0.88231254,1.0,0.9651845,0.8899496
2200,0.85797954,0.8148148,0.6485109,0.6000683
2201,0.90132785,1.0,0.7552505,0.8401518
2202,0.8568456,0.984127,0.63428104,0.73831624
2203,0.89003265,1.0,0.43866363,0.72207063
2204,0.8623373,0.9508197,0.8481838,0.7874239
2205,0.87611765,0.984127,0.97621053,0.8734557
2206,0.9085528,0.91525424,0.73051655,0.7674543
2207,0.85785544,0.984127,0.9619287,0.84903765
2208,0.82562995,1.0,0.74849766,0.7564869
2209,0.9029883,0.9508197,0.47608006,0.7066288
2210,0.9029883,0.984127,0.9895349,0.9068108
2211,0.84386384,0.9677419,0.70537984,0.73418874
2212,0.89449286,0.9508197,0.75853384,0.7920058
2213,0.86017025,0.984127,0.81055504,0.80087525
2214,0.8887636,1.0,0.8282466,0.8510658
2215,0.87724084,1.0,0.51568115,0.7340855
2216,0.8774847,0.9677419,0.923442,0.843311
2217,0.852321,1.0,0.6438144,0.75016195
2218,0.89593756,0.9508197,0.7545539,0.7922277
2219,0.8545424,0.984127,0.976415,0.85032207
2220,0.970693,1.0,0.53552973,0.84122515
2221,0.9270395,1.0,0.9781322,0.9423814
2222,0.8856771,1.0,0.7413289,0.81866264
2223,0.8336984,1.0,0.66373104,0.73679954
2224,0.8678498,1.0,0.8536731,0.83708316
2225,0.8962383,1.0,0.6764109,0.8082977
2226,0.82647216,1.0,0.8552421,0.79311085
2227,0.8552209,0.984127,0.7429214,0.77292156
2228,0.8124645,0.984127,0.73061836,0.72282475
2229,0.9073396,0.984127,0.9441619,0.8963077
2230,0.8694581,0.984127,0.91646856,0.84630346
2231,0.8409903,0.984127,0.89914715,0.8098933
2232,0.8779065,0.984127,0.557201,0.735173
2233,0.848879,1.0,0.9625222,0.8531044
