item_a,item_b,semantic_sim,rank,family_a,family_b,brand_a,brand_b,same_family,same_brand,weight,rule
505,1444,0.9244796633720398,7,tape,tape,,protapes,True,False,0.9244796633720398,same_brand_or_family_strong_semantic
505,2541,0.9236839413642883,8,tape,tape,,protapes,True,False,0.9236839413642883,same_brand_or_family_strong_semantic
505,528,0.9225882291793823,9,tape,tape,,protapes,True,False,0.9225882291793823,same_brand_or_family_strong_semantic
505,567,0.921891987323761,10,tape,tape,,protapes,True,False,0.921891987323761,same_brand_or_family_strong_semantic
505,2268,0.9190995693206787,11,tape,tape,,scotch,True,False,0.9190995693206787,same_brand_or_family_strong_semantic
505,467,0.916874885559082,12,tape,tape,,,True,False,0.916874885559082,same_brand_or_family_strong_semantic
505,278,0.9158937335014343,13,tape,tape,,,True,False,0.9158937335014343,same_brand_or_family_strong_semantic
505,293,0.9158000349998474,14,tape,tape,,ipg,True,False,0.9158000349998474,same_brand_or_family_strong_semantic
505,1247,0.9151225090026855,15,tape,tape,,bunker,True,False,0.9151225090026855,same_brand_or_family_strong_semantic
505,154,0.9150038957595825,16,tape,tape,,,True,False,0.9150038957595825,same_brand_or_family_strong_semantic
506,1468,0.9614522457122803,1,fastener,fastener,stainless,hillman,True,False,0.9614522457122803,same_brand_or_family_strong_semantic
506,842,0.9419963955879211,2,fastener,fastener,stainless,stainless,True,True,1.1774954944849014,same_brand_or_family_strong_semantic
506,3174,0.9367300271987915,3,fastener,fastener,stainless,,True,False,0.9367300271987915,same_brand_or_family_strong_semantic
506,508,0.9290962219238281,4,fastener,fastener,stainless,hillman,True,False,0.9290962219238281,same_brand_or_family_strong_semantic
506,1060,0.9280583262443542,5,fastener,fastener,stainless,,True,False,0.9280583262443542,same_brand_or_family_strong_semantic
506,2799,0.9251302480697632,6,fastener,fastener,stainless,hillman,True,False,0.9251302480697632,same_brand_or_family_strong_semantic
506,2945,0.922275960445404,7,fastener,fastener,stainless,steel,True,False,0.922275960445404,same_brand_or_family_strong_semantic
506,3574,0.9217676520347595,8,fastener,fastener,stainless,,True,False,0.9217676520347595,same_brand_or_family_strong_semantic
506,3530,0.9217620491981506,9,fastener,fastener,stainless,carbon,True,False,0.9217620491981506,same_brand_or_family_strong_semantic
506,741,0.9170523881912231,10,fastener,fastener,stainless,hillman,True,False,0.9170523881912231,same_brand_or_family_strong_semantic
506,3364,0.9141680598258972,11,fastener,fastener,stainless,,True,False,0.9141680598258972,same_brand_or_family_strong_semantic
506,507,0.9139423966407776,12,fastener,other,stainless,stainless,False,True,1.142427995800972,same_brand_or_family_strong_semantic
506,2335,0.9126254320144653,13,fastener,fastener,stainless,100pcs,True,False,0.9126254320144653,same_brand_or_family_strong_semantic
506,1192,0.9122804403305054,14,fastener,fastener,stainless,hilitchi,True,False,0.9122804403305054,same_brand_or_family_strong_semantic
506,685,0.9075327515602112,15,fastener,fastener,stainless,,True,False,0.9075327515602112,same_brand_or_family_strong_semantic
506,2232,0.9019293785095215,20,fastener,fastener,stainless,stainless,True,True,1.1274117231369019,same_brand_or_family_strong_semantic
507,506,0.9139423966407776,11,other,fastener,stainless,stainless,False,True,1.142427995800972,same_brand_or_family_strong_semantic
507,842,0.8670275211334229,27,other,fastener,stainless,stainless,False,True,1.0837844014167786,same_brand_or_family_strong_semantic
507,2232,0.8625386357307434,35,other,fastener,stainless,stainless,False,True,1.0781732946634293,same_brand_or_family_strong_semantic
507,1172,0.8615707159042358,38,other,fastener,stainless,stainless,False,True,1.0769633948802948,same_brand_or_family_strong_semantic
507,158,0.8562100529670715,44,other,fastener,stainless,stainless,False,True,1.0702625662088394,same_brand_or_family_strong_semantic
507,3433,0.8539206981658936,49,other,connector_fitting,stainless,stainless,False,True,1.067400872707367,same_brand_or_family_strong_semantic
507,1774,0.8528034090995789,51,other,connector_fitting,stainless,stainless,False,True,1.0660042613744736,same_brand_or_family_strong_semantic
508,1468,0.9649606347084045,1,fastener,fastener,hillman,hillman,True,True,1.2062007933855057,same_brand_or_family_strong_semantic
508,685,0.9505176544189453,2,fastener,fastener,hillman,,True,False,0.9505176544189453,same_brand_or_family_strong_semantic
508,2799,0.9501699209213257,3,fastener,fastener,hillman,hillman,True,True,1.187712401151657,same_brand_or_family_strong_semantic
508,3364,0.9449901580810547,4,fastener,fastener,hillman,,True,False,0.9449901580810547,same_brand_or_family_strong_semantic
508,686,0.9429059028625488,5,fastener,fastener,hillman,,True,False,0.9429059028625488,same_brand_or_family_strong_semantic
508,741,0.940108060836792,6,fastener,fastener,hillman,hillman,True,True,1.17513507604599,same_brand_or_family_strong_semantic
508,2034,0.9343025088310242,7,fastener,fastener,hillman,,True,False,0.9343025088310242,same_brand_or_family_strong_semantic
508,914,0.9327583312988281,8,fastener,fastener,hillman,,True,False,0.9327583312988281,same_brand_or_family_strong_semantic
508,3174,0.9325461387634277,9,fastener,fastener,hillman,,True,False,0.9325461387634277,same_brand_or_family_strong_semantic
508,2125,0.9318509101867676,10,fastener,fastener,hillman,hillman,True,True,1.1648136377334595,same_brand_or_family_strong_semantic
508,506,0.9290962219238281,11,fastener,fastener,hillman,stainless,True,False,0.9290962219238281,same_brand_or_family_strong_semantic
508,2126,0.9274473190307617,12,fastener,fastener,hillman,hillman,True,True,1.1593091487884521,same_brand_or_family_strong_semantic
508,3530,0.9265998601913452,13,fastener,fastener,hillman,carbon,True,False,0.9265998601913452,same_brand_or_family_strong_semantic
508,111,0.9260368347167969,14,fastener,other,hillman,hillman,False,True,1.157546043395996,same_brand_or_family_strong_semantic
508,406,0.9228047132492065,15,fastener,other,hillman,hillman,False,True,1.1535058915615082,same_brand_or_family_strong_semantic
508,1180,0.921659529209137,16,fastener,other,hillman,hillman,False,True,1.1520744115114212,same_brand_or_family_strong_semantic
509,83,0.9638017416000366,1,gauge_meter,gauge_meter,gemred,wixey,True,False,0.9638017416000366,same_brand_or_family_strong_semantic
509,1724,0.9366177916526794,6,gauge_meter,gauge_meter,gemred,keynice,True,False,0.9366177916526794,same_brand_or_family_strong_semantic
509,707,0.9351542592048645,10,gauge_meter,gauge_meter,gemred,gino,True,False,0.9351542592048645,same_brand_or_family_strong_semantic
510,1018,0.9337211847305298,1,other,other,nicholson,nicholson,False,True,1.1671514809131622,same_brand_or_family_strong_semantic
510,511,0.9249278903007507,2,other,other,nicholson,nicholson,False,True,1.1561598628759384,same_brand_or_family_strong_semantic
510,1140,0.9147079586982727,4,other,other,nicholson,nicholson,False,True,1.1433849483728409,same_brand_or_family_strong_semantic
510,879,0.9034019708633423,5,other,other,nicholson,nicholson,False,True,1.1292524635791779,same_brand_or_family_strong_semantic
511,510,0.9249278903007507,1,other,other,nicholson,nicholson,False,True,1.1561598628759384,same_brand_or_family_strong_semantic
511,1018,0.9221256971359253,2,other,other,nicholson,nicholson,False,True,1.1526571214199066,same_brand_or_family_strong_semantic
511,879,0.9013962745666504,3,other,other,nicholson,nicholson,False,True,1.126745343208313,same_brand_or_family_strong_semantic
511,1140,0.9001848697662354,4,other,other,nicholson,nicholson,False,True,1.1252310872077942,same_brand_or_family_strong_semantic
513,1626,0.9917301535606384,1,other,other,kimberly,kimberly,False,True,1.239662691950798,same_brand_or_family_strong_semantic
513,677,0.8406426906585693,20,other,other,kimberly,kimberly,False,True,1.0508033633232117,same_brand_or_family_strong_semantic
514,220,0.8362528681755066,46,other,other,tach,tach,False,True,1.0453160852193832,same_brand_or_family_strong_semantic
515,2235,0.9917836785316467,1,other,other,chemical,chemical,False,True,1.2397295981645584,same_brand_or_family_strong_semantic
516,3045,0.8699983954429626,14,other,fastener,100pc,100pc,False,True,1.0874979943037033,same_brand_or_family_strong_semantic
517,1283,0.9216740131378174,1,other,other,dap,dap,False,True,1.1520925164222717,same_brand_or_family_strong_semantic
517,617,0.9190617203712463,2,other,other,dap,dap,False,True,1.148827150464058,same_brand_or_family_strong_semantic
517,533,0.9062556624412537,4,other,other,dap,dap,False,True,1.132819578051567,same_brand_or_family_strong_semantic
517,1502,0.9056939482688904,5,other,other,dap,dap,False,True,1.132117435336113,same_brand_or_family_strong_semantic
517,572,0.9051221013069153,6,other,other,dap,dap,False,True,1.131402626633644,same_brand_or_family_strong_semantic
517,609,0.9047043919563293,8,other,other,dap,dap,False,True,1.1308804899454117,same_brand_or_family_strong_semantic
517,631,0.9041933417320251,9,other,other,dap,dap,False,True,1.1302416771650314,same_brand_or_family_strong_semantic
517,657,0.9038020372390747,10,other,adhesive_epoxy,dap,dap,False,True,1.1297525465488434,same_brand_or_family_strong_semantic
517,674,0.9027156233787537,11,other,other,dap,dap,False,True,1.128394529223442,same_brand_or_family_strong_semantic
517,530,0.8995957970619202,12,other,adhesive_epoxy,dap,dap,False,True,1.1244947463274002,same_brand_or_family_strong_semantic
517,799,0.8975459337234497,13,other,other,dap,dap,False,True,1.1219324171543121,same_brand_or_family_strong_semantic
517,642,0.8941857814788818,18,other,other,dap,dap,False,True,1.1177322268486023,same_brand_or_family_strong_semantic
517,926,0.8935627341270447,20,other,other,dap,dap,False,True,1.1169534176588058,same_brand_or_family_strong_semantic
517,618,0.8878831267356873,23,other,other,dap,dap,False,True,1.109853908419609,same_brand_or_family_strong_semantic
517,260,0.8877085447311401,24,other,other,dap,dap,False,True,1.1096356809139252,same_brand_or_family_strong_semantic
517,2079,0.8850407004356384,28,other,other,dap,dap,False,True,1.106300875544548,same_brand_or_family_strong_semantic
521,2376,0.97544264793396,1,connector_fitting,connector_fitting,gardner,gardner,True,True,1.21930330991745,same_brand_or_family_strong_semantic
521,1416,0.9687873125076294,2,connector_fitting,connector_fitting,gardner,gardner,True,True,1.2109841406345367,same_brand_or_family_strong_semantic
521,1422,0.9333417415618896,3,connector_fitting,connector_fitting,gardner,gardner,True,True,1.166677176952362,same_brand_or_family_strong_semantic
521,1264,0.9328928589820862,4,connector_fitting,connector_fitting,gardner,gardner,True,True,1.1661160737276077,same_brand_or_family_strong_semantic
521,579,0.9208621382713318,5,connector_fitting,connector_fitting,gardner,storehouse,True,False,0.9208621382713318,same_brand_or_family_strong_semantic
521,1034,0.9195542335510254,6,connector_fitting,connector_fitting,gardner,forney,True,False,0.9195542335510254,same_brand_or_family_strong_semantic
521,1267,0.9182383418083191,7,connector_fitting,connector_fitting,gardner,wago,True,False,0.9182383418083191,same_brand_or_family_strong_semantic
521,1603,0.9126360416412354,8,connector_fitting,connector_fitting,gardner,,True,False,0.9126360416412354,same_brand_or_family_strong_semantic
521,2522,0.9124556183815002,9,connector_fitting,connector_fitting,gardner,,True,False,0.9124556183815002,same_brand_or_family_strong_semantic
521,1207,0.9122894406318665,10,connector_fitting,connector_fitting,gardner,,True,False,0.9122894406318665,same_brand_or_family_strong_semantic
521,3203,0.9092766046524048,15,connector_fitting,connector_fitting,gardner,100x,True,False,0.9092766046524048,same_brand_or_family_strong_semantic
521,593,0.9070082902908325,21,connector_fitting,connector_fitting,gardner,gardner,True,True,1.1337603628635406,same_brand_or_family_strong_semantic
521,1529,0.9067395329475403,23,connector_fitting,connector_fitting,gardner,gardner,True,True,1.1334244161844254,same_brand_or_family_strong_semantic
521,1265,0.9054534435272217,29,connector_fitting,connector_fitting,gardner,gardner,True,True,1.131816804409027,same_brand_or_family_strong_semantic
521,1692,0.9019253253936768,34,connector_fitting,connector_fitting,gardner,gardner,True,True,1.127406656742096,same_brand_or_family_strong_semantic
521,2671,0.8992331027984619,39,connector_fitting,other,gardner,gardner,False,True,1.1240413784980774,same_brand_or_family_strong_semantic
522,203,0.8867611289024353,2,adhesive_epoxy,adhesive_epoxy,rockler,gorilla,True,False,0.8867611289024353,same_brand_or_family_strong_semantic
522,3539,0.8776955008506775,3,adhesive_epoxy,adhesive_epoxy,rockler,starbond,True,False,0.8776955008506775,same_brand_or_family_strong_semantic
522,2764,0.8758724927902222,5,adhesive_epoxy,adhesive_epoxy,rockler,starbond,True,False,0.8758724927902222,same_brand_or_family_strong_semantic
522,924,0.8757115602493286,6,adhesive_epoxy,adhesive_epoxy,rockler,loctite,True,False,0.8757115602493286,same_brand_or_family_strong_semantic
522,1233,0.8727502822875977,8,adhesive_epoxy,adhesive_epoxy,rockler,krazy,True,False,0.8727502822875977,same_brand_or_family_strong_semantic
522,1988,0.8686471581459045,10,adhesive_epoxy,adhesive_epoxy,rockler,,True,False,0.8686471581459045,same_brand_or_family_strong_semantic
522,745,0.8679983019828796,12,adhesive_epoxy,adhesive_epoxy,rockler,rockler,True,True,1.0849978774785995,same_brand_or_family_strong_semantic
522,1388,0.8676785826683044,13,adhesive_epoxy,adhesive_epoxy,rockler,bob,True,False,0.8676785826683044,same_brand_or_family_strong_semantic
522,529,0.8669439554214478,14,adhesive_epoxy,adhesive_epoxy,rockler,gorilla,True,False,0.8669439554214478,same_brand_or_family_strong_semantic
523,1994,0.9740250706672668,1,metadata_placeholder,metadata_placeholder,,,True,False,0.9740250706672668,same_brand_or_family_strong_semantic
523,1536,0.9483110904693604,2,metadata_placeholder,metadata_placeholder,,,True,False,0.9483110904693604,same_brand_or_family_strong_semantic
523,835,0.9452332258224487,3,metadata_placeholder,metadata_placeholder,,,True,False,0.9452332258224487,same_brand_or_family_strong_semantic
523,1006,0.9402601718902588,4,metadata_placeholder,metadata_placeholder,,,True,False,0.9402601718902588,same_brand_or_family_strong_semantic
523,431,0.9402601718902588,5,metadata_placeholder,metadata_placeholder,,,True,False,0.9402601718902588,same_brand_or_family_strong_semantic
523,195,0.9395790100097656,6,metadata_placeholder,metadata_placeholder,,,True,False,0.9395790100097656,same_brand_or_family_strong_semantic
523,1075,0.936855137348175,7,metadata_placeholder,metadata_placeholder,,,True,False,0.936855137348175,same_brand_or_family_strong_semantic
523,698,0.9360783696174622,8,metadata_placeholder,metadata_placeholder,,,True,False,0.9360783696174622,same_brand_or_family_strong_semantic
523,3573,0.9353563189506531,9,metadata_placeholder,metadata_placeholder,,,True,False,0.9353563189506531,same_brand_or_family_strong_semantic
523,843,0.934043288230896,10,metadata_placeholder,metadata_placeholder,,,True,False,0.934043288230896,same_brand_or_family_strong_semantic
523,3661,0.9339231252670288,11,metadata_placeholder,metadata_placeholder,,,True,False,0.9339231252670288,same_brand_or_family_strong_semantic
523,2759,0.9335142374038696,12,metadata_placeholder,metadata_placeholder,,,True,False,0.9335142374038696,same_brand_or_family_strong_semantic
523,54,0.9276705384254456,13,metadata_placeholder,metadata_placeholder,,,True,False,0.9276705384254456,same_brand_or_family_strong_semantic
523,115,0.9253250956535339,14,metadata_placeholder,metadata_placeholder,,,True,False,0.9253250956535339,same_brand_or_family_strong_semantic
523,2345,0.9239749312400818,15,metadata_placeholder,metadata_placeholder,,,True,False,0.9239749312400818,same_brand_or_family_strong_semantic
523,3135,0.9236135482788086,16,metadata_placeholder,metadata_placeholder,,,True,False,0.9236135482788086,same_brand_or_family_strong_semantic
524,2448,0.9840472936630249,1,fastener,other,innovative,innovative,False,True,1.2300591170787811,same_brand_or_family_strong_semantic
524,741,0.919139564037323,2,fastener,fastener,innovative,hillman,True,False,0.919139564037323,same_brand_or_family_strong_semantic
524,2130,0.9185366630554199,3,fastener,fastener,innovative,uxcell,True,False,0.9185366630554199,same_brand_or_family_strong_semantic
524,3174,0.9148491024971008,4,fastener,fastener,innovative,,True,False,0.9148491024971008,same_brand_or_family_strong_semantic
524,1468,0.9071833491325378,5,fastener,fastener,innovative,hillman,True,False,0.9071833491325378,same_brand_or_family_strong_semantic
524,685,0.9051286578178406,6,fastener,fastener,innovative,,True,False,0.9051286578178406,same_brand_or_family_strong_semantic
524,3672,0.9028052687644958,8,fastener,fastener,innovative,uxcell,True,False,0.9028052687644958,same_brand_or_family_strong_semantic
524,1819,0.9025387763977051,9,fastener,fastener,innovative,10pcs,True,False,0.9025387763977051,same_brand_or_family_strong_semantic
524,3274,0.8988272547721863,10,fastener,fastener,innovative,ribbed,True,False,0.8988272547721863,same_brand_or_family_strong_semantic
524,2034,0.8977472186088562,11,fastener,fastener,innovative,,True,False,0.8977472186088562,same_brand_or_family_strong_semantic
524,686,0.8972238898277283,12,fastener,fastener,innovative,,True,False,0.8972238898277283,same_brand_or_family_strong_semantic
524,508,0.8968759775161743,13,fastener,fastener,innovative,hillman,True,False,0.8968759775161743,same_brand_or_family_strong_semantic
524,506,0.89555823802948,14,fastener,fastener,innovative,stainless,True,False,0.89555823802948,same_brand_or_family_strong_semantic
524,2663,0.8947452306747437,15,fastener,fastener,innovative,uxcell,True,False,0.8947452306747437,same_brand_or_family_strong_semantic
524,917,0.8943175077438354,16,fastener,fastener,innovative,reliable,True,False,0.8943175077438354,same_brand_or_family_strong_semantic
526,2905,0.9647700190544128,1,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.205962523818016,same_brand_or_family_strong_semantic
526,3409,0.9614917039871216,2,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.201864629983902,same_brand_or_family_strong_semantic
526,2089,0.9475746750831604,3,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.1844683438539505,same_brand_or_family_strong_semantic
526,119,0.9473492503166199,4,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.1841865628957748,same_brand_or_family_strong_semantic
526,3552,0.9422348141670227,5,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.1777935177087784,same_brand_or_family_strong_semantic
526,3243,0.9406323432922363,6,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.1757904291152954,same_brand_or_family_strong_semantic
526,713,0.9301343560218811,9,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.1626679450273514,same_brand_or_family_strong_semantic
526,2595,0.9277826547622681,10,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.159728318452835,same_brand_or_family_strong_semantic
526,1811,0.924960732460022,11,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.1562009155750275,same_brand_or_family_strong_semantic
526,1002,0.924498975276947,12,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.1556237190961838,same_brand_or_family_strong_semantic
526,1370,0.9218524694442749,13,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.1523155868053436,same_brand_or_family_strong_semantic
526,1607,0.9162370562553406,14,ventilation_fan,ventilation_fan,rubbermaid,rubbermaid,True,True,1.1452963203191757,same_brand_or_family_strong_semantic
526,3281,0.9140200018882751,15,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.142525002360344,same_brand_or_family_strong_semantic
526,2359,0.911198079586029,16,ventilation_fan,connector_fitting,rubbermaid,rubbermaid,False,True,1.1389975994825363,same_brand_or_family_strong_semantic
526,223,0.908595860004425,17,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.1357448250055313,same_brand_or_family_strong_semantic
526,1272,0.9078328609466553,18,ventilation_fan,other,rubbermaid,rubbermaid,False,True,1.134791076183319,same_brand_or_family_strong_semantic
528,567,0.9995464086532593,1,tape,tape,protapes,protapes,True,True,1.249433010816574,same_brand_or_family_strong_semantic
528,1444,0.9927268028259277,2,tape,tape,protapes,protapes,True,True,1.2409085035324097,same_brand_or_family_strong_semantic
528,2541,0.9922661781311035,3,tape,tape,protapes,protapes,True,True,1.2403327226638794,same_brand_or_family_strong_semantic
528,2251,0.9626941680908203,4,tape,tape,protapes,,True,False,0.9626941680908203,same_brand_or_family_strong_semantic
528,2551,0.9622384309768677,5,tape,tape,protapes,,True,False,0.9622384309768677,same_brand_or_family_strong_semantic
528,467,0.9614012241363525,6,tape,tape,protapes,,True,False,0.9614012241363525,same_brand_or_family_strong_semantic
528,156,0.9606673717498779,7,tape,tape,protapes,,True,False,0.9606673717498779,same_brand_or_family_strong_semantic
528,553,0.9595448970794678,8,tape,tape,protapes,,True,False,0.9595448970794678,same_brand_or_family_strong_semantic
528,1174,0.9574350118637085,9,tape,tape,protapes,nashua,True,False,0.9574350118637085,same_brand_or_family_strong_semantic
528,1223,0.9565966725349426,10,tape,tape,protapes,,True,False,0.9565966725349426,same_brand_or_family_strong_semantic
528,2314,0.9536323547363281,11,tape,tape,protapes,nashua,True,False,0.9536323547363281,same_brand_or_family_strong_semantic
528,222,0.9533276557922363,12,tape,tape,protapes,,True,False,0.9533276557922363,same_brand_or_family_strong_semantic
528,154,0.952828049659729,13,tape,tape,protapes,,True,False,0.952828049659729,same_brand_or_family_strong_semantic
528,1673,0.9518387913703918,14,tape,tape,protapes,,True,False,0.9518387913703918,same_brand_or_family_strong_semantic
528,647,0.9509105682373047,15,tape,tape,protapes,,True,False,0.9509105682373047,same_brand_or_family_strong_semantic
528,2681,0.9501879215240479,16,tape,tape,protapes,nashua,True,False,0.9501879215240479,same_brand_or_family_strong_semantic
529,257,0.9510522484779358,1,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.1888153105974197,same_brand_or_family_strong_semantic
529,273,0.9507415294647217,2,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.188426911830902,same_brand_or_family_strong_semantic
529,117,0.9494805335998535,3,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.186850666999817,same_brand_or_family_strong_semantic
529,272,0.9488252401351929,4,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.186031550168991,same_brand_or_family_strong_semantic
529,256,0.9375302791595459,5,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.1719128489494324,same_brand_or_family_strong_semantic
529,2044,0.9370042085647583,6,adhesive_epoxy,other,gorilla,gorilla,False,True,1.1712552607059479,same_brand_or_family_strong_semantic
529,172,0.9296293258666992,7,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.162036657333374,same_brand_or_family_strong_semantic
529,57,0.9273411631584167,8,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.159176453948021,same_brand_or_family_strong_semantic
529,828,0.9263523817062378,9,adhesive_epoxy,adhesive_epoxy,gorilla,liquid,True,False,0.9263523817062378,same_brand_or_family_strong_semantic
529,261,0.9254148006439209,10,adhesive_epoxy,adhesive_epoxy,gorilla,loctite,True,False,0.9254148006439209,same_brand_or_family_strong_semantic
529,167,0.9251149892807007,11,adhesive_epoxy,adhesive_epoxy,gorilla,loctite,True,False,0.9251149892807007,same_brand_or_family_strong_semantic
529,204,0.9245483875274658,12,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.1556854844093323,same_brand_or_family_strong_semantic
529,2050,0.922272264957428,13,adhesive_epoxy,adhesive_epoxy,gorilla,e6000,True,False,0.922272264957428,same_brand_or_family_strong_semantic
529,719,0.9195557832717896,14,adhesive_epoxy,adhesive_epoxy,gorilla,gorilla,True,True,1.149444729089737,same_brand_or_family_strong_semantic
529,745,0.9181843996047974,15,adhesive_epoxy,adhesive_epoxy,gorilla,rockler,True,False,0.9181843996047974,same_brand_or_family_strong_semantic
529,3539,0.918111264705658,16,adhesive_epoxy,adhesive_epoxy,gorilla,starbond,True,False,0.918111264705658,same_brand_or_family_strong_semantic
530,674,0.9529709815979004,1,adhesive_epoxy,other,dap,dap,False,True,1.1912137269973755,same_brand_or_family_strong_semantic
530,642,0.9506023526191711,3,adhesive_epoxy,other,dap,dap,False,True,1.188252940773964,same_brand_or_family_strong_semantic
530,2079,0.9502758979797363,4,adhesive_epoxy,other,dap,dap,False,True,1.1878448724746704,same_brand_or_family_strong_semantic
530,45,0.9393640756607056,5,adhesive_epoxy,adhesive_epoxy,dap,permatex,True,False,0.9393640756607056,same_brand_or_family_strong_semantic
530,617,0.9391873478889465,6,adhesive_epoxy,other,dap,dap,False,True,1.1739841848611832,same_brand_or_family_strong_semantic
530,657,0.9371827244758606,8,adhesive_epoxy,adhesive_epoxy,dap,dap,True,True,1.1714784055948257,same_brand_or_family_strong_semantic
530,572,0.9369409680366516,9,adhesive_epoxy,other,dap,dap,False,True,1.1711762100458145,same_brand_or_family_strong_semantic
530,631,0.9347783923149109,11,adhesive_epoxy,other,dap,dap,False,True,1.1684729903936386,same_brand_or_family_strong_semantic
530,1209,0.934729278087616,12,adhesive_epoxy,adhesive_epoxy,dap,sashco,True,False,0.934729278087616,same_brand_or_family_strong_semantic
530,1502,0.9297427535057068,14,adhesive_epoxy,other,dap,dap,False,True,1.1621784418821335,same_brand_or_family_strong_semantic
530,1973,0.9279221296310425,16,adhesive_epoxy,adhesive_epoxy,dap,sashco,True,False,0.9279221296310425,same_brand_or_family_strong_semantic
530,533,0.9270758032798767,17,adhesive_epoxy,other,dap,dap,False,True,1.1588447540998459,same_brand_or_family_strong_semantic
530,618,0.9236886501312256,25,adhesive_epoxy,other,dap,dap,False,True,1.154610812664032,same_brand_or_family_strong_semantic
530,799,0.9134456515312195,33,adhesive_epoxy,other,dap,dap,False,True,1.1418070644140244,same_brand_or_family_strong_semantic
530,1283,0.9111703634262085,37,adhesive_epoxy,other,dap,dap,False,True,1.1389629542827606,same_brand_or_family_strong_semantic
530,926,0.9061019420623779,46,adhesive_epoxy,other,dap,dap,False,True,1.1326274275779724,same_brand_or_family_strong_semantic
533,572,0.9796438813209534,1,other,other,dap,dap,False,True,1.2245548516511917,same_brand_or_family_strong_semantic
533,260,0.9687247276306152,2,other,other,dap,dap,False,True,1.210905909538269,same_brand_or_family_strong_semantic
533,617,0.9678207635879517,3,other,other,dap,dap,False,True,1.2097759544849396,same_brand_or_family_strong_semantic
533,657,0.9450632333755493,4,other,adhesive_epoxy,dap,dap,False,True,1.1813290417194366,same_brand_or_family_strong_semantic
533,631,0.9411210417747498,5,other,other,dap,dap,False,True,1.1764013022184372,same_brand_or_family_strong_semantic
533,674,0.9346088767051697,7,other,other,dap,dap,False,True,1.168261095881462,same_brand_or_family_strong_semantic
533,642,0.9320626854896545,8,other,other,dap,dap,False,True,1.1650783568620682,same_brand_or_family_strong_semantic
533,1502,0.9318628907203674,9,other,other,dap,dap,False,True,1.1648286134004593,same_brand_or_family_strong_semantic
533,530,0.9270758032798767,12,other,adhesive_epoxy,dap,dap,False,True,1.1588447540998459,same_brand_or_family_strong_semantic
533,2079,0.9218381643295288,16,other,other,dap,dap,False,True,1.152297705411911,same_brand_or_family_strong_semantic
533,926,0.9180363416671753,17,other,other,dap,dap,False,True,1.1475454270839691,same_brand_or_family_strong_semantic
533,618,0.9117868542671204,21,other,other,dap,dap,False,True,1.1397335678339005,same_brand_or_family_strong_semantic
533,799,0.9116981625556946,23,other,other,dap,dap,False,True,1.1396227031946182,same_brand_or_family_strong_semantic
533,609,0.9104778170585632,24,other,other,dap,dap,False,True,1.138097271323204,same_brand_or_family_strong_semantic
533,1971,0.9104185104370117,25,other,other,dap,dap,False,True,1.1380231380462646,same_brand_or_family_strong_semantic
533,1283,0.9090821743011475,26,other,other,dap,dap,False,True,1.1363527178764343,same_brand_or_family_strong_semantic
534,907,0.9854360818862915,1,other,other,century,century,False,True,1.2317951023578644,same_brand_or_family_strong_semantic
536,1871,0.8994206190109253,1,other,gauge_meter,eagle,eagle,False,True,1.1242757737636566,same_brand_or_family_strong_semantic
536,3187,0.8655306100845337,4,other,gauge_meter,eagle,eagle,False,True,1.0819132626056671,same_brand_or_family_strong_semantic
537,2345,0.9428541660308838,1,metadata_placeholder,metadata_placeholder,,,True,False,0.9428541660308838,same_brand_or_family_strong_semantic
537,1536,0.9395455121994019,2,metadata_placeholder,metadata_placeholder,,,True,False,0.9395455121994019,same_brand_or_family_strong_semantic
537,1712,0.9364103674888611,3,metadata_placeholder,metadata_placeholder,,,True,False,0.9364103674888611,same_brand_or_family_strong_semantic
537,1006,0.9321391582489014,4,metadata_placeholder,metadata_placeholder,,,True,False,0.9321391582489014,same_brand_or_family_strong_semantic
537,431,0.9321391582489014,5,metadata_placeholder,metadata_placeholder,,,True,False,0.9321391582489014,same_brand_or_family_strong_semantic
