item_id,semantic_density,semantic_collab_disagreement,graph_competition,offline_combined
560,0.94001293,0.984127,0.8578836,0.8843778
561,0.93658936,0.9677419,0.9804962,0.9021685
562,0.8932302,1.0,0.4601938,0.6936051
563,0.9118265,0.91525424,0.92166203,0.7857299
564,0.91532993,0.984127,0.5798434,0.7517381
565,0.94316787,0.9677419,0.9336293,0.8969682
566,0.9430886,0.984127,0.78403777,0.8645372
567,0.90442705,0.9508197,0.80587476,0.7738208
568,0.9032458,1.0,0.7972497,0.82259417
569,0.91029763,0.877193,0.77190316,0.69164085
570,0.9187273,0.9444444,0.44108373,0.6674412
571,0.93257415,0.93333334,0.9703467,0.85488415
572,0.8610109,0.984127,0.7574207,0.7244811
573,0.86983395,1.0,0.6124015,0.7072483
574,0.9304856,0.9677419,0.8400925,0.84535074
575,0.9352192,0.984127,0.849659,0.8739619
576,0.9725421,0.9677419,0.5554224,0.81711674
577,0.9264813,0.91525424,0.9167421,0.80749434
578,0.9484549,0.984127,0.86210704,0.8992812
579,0.90758604,0.9677419,0.37160406,0.6517187
580,0.9066985,0.9677419,0.82402277,0.8019598
581,0.9025415,1.0,0.7176858,0.79479766
582,0.84654444,1.0,0.36980748,0.5887172
583,0.8931069,0.9508197,0.9699867,0.8107483
584,0.92319083,0.877193,0.6803433,0.68154746
585,0.92822766,0.984127,0.8798938,0.872927
586,0.909781,0.8363636,0.7329971,0.6333148
587,0.9165769,0.7924528,0.85006815,0.6356029
588,0.9049302,0.9508197,0.905334,0.8079652
589,0.9254687,0.9508197,0.62213546,0.7458456
590,0.895266,0.9677419,0.7606498,0.76245064
591,0.93406,0.9677419,0.72576946,0.81273824
592,0.91951203,0.9677419,0.7928652,0.81198716
593,0.9471778,0.9508197,0.8016491,0.84070617
594,0.8915786,1.0,0.6173489,0.74364775
595,0.90438586,1.0,0.6728173,0.7827036
596,0.91925395,1.0,0.757833,0.8349568
597,0.8736294,1.0,0.6958704,0.74129254
598,0.9505124,0.93333334,0.8826301,0.8541394
599,0.88476264,1.0,0.78980035,0.7905669
600,0.94960797,1.0,0.67595804,0.8560066
601,0.82975996,1.0,0.80797684,0.70878357
602,0.88726395,1.0,0.66106486,0.75140864
603,0.9547987,0.984127,0.7027364,0.8559924
604,0.9061874,0.984127,0.8238566,0.81892914
605,0.90837014,0.93333334,0.98870856,0.82236916
606,0.95629907,0.93333334,0.88238835,0.8633035
607,0.96031314,0.8965517,0.9878849,0.86503005
608,0.92754495,0.93333334,0.931182,0.8337204
609,0.9524936,1.0,0.9139195,0.9403861
610,0.9582833,0.9508197,0.87739277,0.8838398
611,0.9436261,0.91525424,0.8506304,0.8127243
612,0.9383722,1.0,0.93649894,0.92539376
613,0.94988906,0.93333334,0.71553725,0.7971308
614,0.93454456,0.984127,0.76287645,0.8437929
615,0.8463733,0.93333334,0.8781602,0.6862605
616,0.95799524,0.9508197,0.95681393,0.910003
617,0.8053379,0.984127,0.61661804,0.588334
618,0.936496,0.9677419,0.70847946,0.81083435
619,0.9114723,0.9508197,0.82320935,0.7908878
620,0.916156,0.984127,0.540096,0.73973376
621,0.92877644,0.91525424,0.91711605,0.8112866
622,0.9207394,0.84782606,0.75751585,0.6715233
623,0.9417377,0.9508197,0.65031254,0.7812838
624,0.92137164,0.9677419,0.69550717,0.78232193
625,0.8946129,0.9459459,0.5171202,0.6560381
626,0.9094511,0.984127,0.69754976,0.7818031
627,0.9473319,1.0,0.5131899,0.7978074
628,0.8806577,1.0,0.56985545,0.7102788
629,0.9433969,1.0,0.6572441,0.83981013
630,0.9045296,0.984127,0.63893396,0.7542909
631,0.945251,0.8965517,0.99295735,0.842666
632,0.9440178,0.9508197,0.8485408,0.8513765
633,0.8962115,0.9508197,0.9625252,0.81320715
634,0.83708704,1.0,0.69608444,0.68298143
635,0.9279328,0.9677419,0.821512,0.8350437
636,0.91929775,0.984127,0.8788255,0.8583017
637,0.9185897,1.0,0.5635883,0.7687812
638,0.8993213,0.984127,0.6899318,0.7630653
639,0.88566947,1.0,0.7227826,0.76955014
640,0.82854736,0.9508197,0.98133767,0.71140814
641,0.812763,0.984127,0.5735973,0.58577555
642,0.9389789,1.0,0.78540695,0.8757141
643,0.8903829,1.0,0.7312,0.7799023
644,0.9046051,0.984127,0.68297434,0.76917475
645,0.9215213,0.9677419,0.7579945,0.803508
646,0.94199514,0.984127,0.63252974,0.8120019
647,0.94923794,0.93333334,0.4185794,0.6965448
648,0.9278369,0.9508197,0.79487664,0.80753535
649,0.95883524,0.984127,0.7654933,0.8834788
650,0.86685085,1.0,0.4868751,0.6604035
651,0.9467553,0.91525424,0.8603683,0.820988
652,0.9484267,0.91525424,0.46672148,0.6917007
653,0.89469105,0.9677419,0.56459266,0.69581
654,0.9149892,1.0,0.9670224,0.89826727
655,0.8974647,0.984127,0.70320237,0.7645474
656,0.90930325,0.984127,0.9091028,0.8524833
657,0.9729254,0.984127,0.7184589,0.8902235
658,0.8610279,1.0,0.6853238,0.717624
659,0.9555261,0.93333334,0.76289016,0.8220106
660,0.9469006,0.93333334,0.69812804,0.7865204
661,0.9508226,0.984127,0.8788744,0.9086847
662,0.92916894,1.0,0.98785233,0.9279044
663,0.9385899,1.0,0.7678819,0.8692179
664,0.90685314,0.8363636,0.9777706,0.7106897
665,0.91092277,0.93333334,0.97178054,0.8207729
666,0.8912699,0.9677419,0.89054805,0.79961044
667,0.90176284,1.0,0.6743146,0.77901477
668,0.9483188,0.9677419,0.8317007,0.8710294
669,0.94855475,0.9677419,0.9076512,0.8968663
670,0.91095436,0.9677419,0.7173518,0.7730012
671,0.9159714,1.0,0.6905086,0.807144
672,0.9100214,1.0,0.71598786,0.806179
673,0.9308214,0.984127,0.41266385,0.72044677
674,0.9347439,0.8965517,0.9109336,0.7983832
675,0.90699565,0.9677419,0.63372946,0.7386448
676,0.89258957,0.984127,0.761928,0.7764445
677,0.8979802,0.8965517,0.75291145,0.6866748
678,0.9067248,0.9677419,0.8120705,0.79799527
679,0.9544399,0.93333334,0.9836303,0.8942714
680,0.94326276,0.9677419,0.62118715,0.7923834
681,0.92127305,1.0,0.53235376,0.7625978
682,0.88351125,1.0,0.5352169,0.7032265
683,0.9528966,0.984127,0.66382664,0.8399102
684,0.93279016,1.0,0.5787103,0.79653805
685,0.9706508,0.877193,0.8700137,0.82095414
686,0.96958184,0.9508197,0.8917551,0.9067057
687,0.88227403,1.0,0.48440027,0.6842151
688,0.91714567,1.0,0.55674446,0.7641799
689,0.8981446,0.984127,0.9859948,0.860431
690,0.89422274,0.984127,0.6098641,0.72807914
691,0.91786623,1.0,0.80262476,0.8477547
692,0.8838654,1.0,0.7159291,0.76437044
693,0.8785578,0.984127,0.83861625,0.77973366
694,0.92540467,1.0,0.45862684,0.7444842
695,0.8947108,0.9122807,0.6201835,0.65408546
696,0.8189557,0.9677419,0.63085014,0.5970202
697,0.86856884,0.8965517,0.8238371,0.66346055
698,0.9334824,0.984127,0.90540564,0.8898744
699,0.951172,1.0,0.9381641,0.94640183
700,0.88977176,0.9677419,0.8282963,0.776349
701,0.900695,0.984127,0.8071163,0.80454236
702,0.8233191,1.0,0.7950286,0.69415265
703,0.896911,0.984127,0.61451864,0.7339344
704,0.9032387,0.85714287,0.76433337,0.6559931
705,0.9429668,0.984127,0.74193263,0.85022813
706,0.9333166,1.0,0.62687075,0.8135233
707,0.9299865,0.9508197,0.65068084,0.7626326
708,0.91501737,0.91525424,0.7889415,0.7463375
709,0.9485597,0.9677419,0.9749551,0.9194358
710,0.84515005,0.9508197,0.7746149,0.6686365
711,0.95842886,0.9508197,0.98554754,0.92032784
712,0.95130765,0.984127,0.586667,0.8115063
713,0.9024496,1.0,0.8736878,0.8469456
714,0.94025075,1.0,0.7916784,0.8798485
715,0.93617254,1.0,0.80820936,0.87887436
716,0.91894555,0.9677419,0.89191204,0.84428436
717,0.9256178,0.9677419,0.9509001,0.8747184
718,0.9503751,0.9677419,0.79440933,0.86181384
719,0.9440124,0.9677419,0.7583916,0.8395746
720,0.9206922,1.0,0.663466,0.8056211
721,0.7931682,1.0,0.61231756,0.5847332
722,0.9309178,0.984127,0.8247455,0.85873824
723,0.8938583,0.9677419,0.6612751,0.7268893
724,0.93154025,0.984127,0.6603707,0.8046312
725,0.9379712,0.9677419,0.72437805,0.8185207
726,0.89901614,0.984127,0.73545617,0.77783823
727,0.93378496,0.9677419,0.7012952,0.8040946
728,0.9553523,0.984127,0.87192565,0.91359234
729,0.9457356,1.0,0.713724,0.8624797
730,0.9189291,1.0,0.0,0.580398
731,0.9146789,0.984127,0.470102,0.7139106
732,0.9575547,1.0,0.63609546,0.8553403
733,0.8852222,0.8363636,0.71976024,0.58964056
734,0.9586729,0.984127,0.964483,0.94992447
735,0.9565323,0.9508197,0.7597738,0.8416142
736,0.936496,0.9508197,0.94556826,0.8718845
737,0.94590133,0.9677419,0.96454674,0.91169953
738,0.90225613,0.93333334,0.8189038,0.7556793
739,0.9624579,1.0,0.9201903,0.9584079
740,0.8757647,0.984127,0.8267088,0.77127963
741,0.9415085,0.984127,0.9516258,0.91819125
742,0.9474552,0.984127,0.9147928,0.9153452
743,0.84696186,0.984127,0.8104148,0.71979994
744,0.95191824,0.9677419,0.8953095,0.89810294
745,0.9290197,0.984127,0.8167971,0.8530412
746,0.87914795,1.0,0.7007679,0.7517511
747,0.9131524,1.0,0.85608596,0.85814476
748,0.8749239,0.9677419,0.8428952,0.7575207
749,0.85892105,0.984127,0.73966706,0.7151909
750,0.9226928,0.984127,0.9902868,0.90108985
751,0.91852444,0.984127,0.6142584,0.76837844
752,0.94136035,0.9677419,0.7121328,0.81983066
753,0.9309337,1.0,0.62216777,0.80813974
754,0.950646,0.984127,0.9753501,0.94074297
755,0.9369528,0.984127,0.62489444,0.8013864
756,0.9133923,1.0,0.38395587,0.7002612
757,0.9178915,0.91525424,0.7386278,0.7340634
758,0.9252729,0.9677419,0.97254014,0.8814215
759,0.86654055,0.9677419,0.87917614,0.7562888
760,0.9112643,0.984127,0.6239302,0.76002127
761,0.9044869,0.9677419,0.76566374,0.7788634
762,0.8680107,1.0,0.65620106,0.7190178
763,0.9039721,1.0,0.72574574,0.79978514
764,0.94108456,0.9508197,0.86328346,0.8516321
765,0.8457737,0.984127,0.7741283,0.70573777
766,0.8843632,0.93333334,0.91477174,0.7592289
767,0.8991356,1.0,0.7782631,0.80966276
768,0.9413843,0.984127,0.82995296,0.8772059
769,0.92237395,1.0,0.7332376,0.83169675
770,0.9336576,0.96666664,0.5050964,0.7369508
771,0.9621442,0.984127,0.91498184,0.9388768
772,0.9293816,0.984127,0.58613336,0.7762966
773,0.9242827,1.0,0.7935954,0.85497934
774,0.9240917,0.984127,0.77953106,0.83267564
775,0.9386714,0.9508197,0.9030391,0.8611035
776,0.9108764,0.984127,0.40469977,0.68591136
777,0.91069645,0.9298246,0.50166804,0.65900016
778,0.9557673,1.0,0.6220494,0.8477761
779,0.9237394,0.9677419,0.9280961,0.864073
780,0.915915,0.9677419,0.6814032,0.7688761
781,0.923141,1.0,0.65327245,0.8061164
782,0.89439964,1.0,0.0,0.54120797
783,0.9339161,0.9677419,0.803006,0.83839947
784,0.8885319,0.91525424,0.60968745,0.64393306
785,0.92712444,0.984127,0.53602016,0.7558915
786,0.92683065,0.7692308,0.77366877,0.60108835
787,0.8959619,0.91525424,0.70427334,0.6875107
788,0.92260695,0.984127,0.66188216,0.79086524
789,0.9529956,0.9677419,0.64825284,0.8170063
790,0.94368434,0.9508197,0.9575642,0.8873903
791,0.91409886,1.0,0.97082394,0.89811915
792,0.95248306,0.984127,0.98855346,0.94810396
793,0.88250256,1.0,0.76927185,0.78007454
794,0.9362932,0.984127,0.94000626,0.9059639
795,0.9245062,0.984127,0.74600005,0.8220976
796,0.92651474,0.93333334,0.8751046,0.8132763
797,0.9502708,1.0,0.6957421,0.8636975
798,0.93863964,0.984127,0.5851005,0.79074174
799,0.87082636,1.0,0.8628768,0.7927978
800,0.9525208,0.9508197,0.6004099,0.78178334
801,0.94333833,0.984127,0.76523775,0.85863405
802,0.9298538,0.9677419,0.94513285,0.87955284
803,0.89757216,0.93333334,0.85445434,0.760113
804,0.90133476,0.984127,0.8891963,0.83307916
805,0.93105835,0.93333334,0.9443327,0.84374195
806,0.9419031,0.877193,0.76731753,0.740599
807,0.9026604,0.984127,0.76020825,0.79195803
808,0.9250558,0.93333334,0.91476786,0.82424116
809,0.9351597,0.984127,0.98441344,0.919039
810,0.90723896,0.9508197,0.6346651,0.7209206
811,0.94761676,0.8965517,0.6825001,0.7423747
812,0.94881463,0.9508197,0.9935933,0.90766454
813,0.92454153,1.0,0.8923895,0.88851047
814,0.9180634,0.984127,0.86939925,0.85316986
815,0.93400675,0.9677419,0.65631783,0.7893717
816,0.93414325,0.984127,0.7045121,0.82358694
817,0.8976983,0.984127,0.8471684,0.81318074
818,0.8853002,1.0,0.92240864,0.83587855
819,0.91324425,0.984127,0.97203577,0.8798761
820,0.8746215,1.0,0.64131314,0.72458905
821,0.9127258,0.984127,0.5051571,0.72254133
822,0.888774,1.0,0.91180444,0.83787376
823,0.945912,0.984127,0.6233092,0.81516886
824,0.8429662,0.984127,0.9281692,0.75288963
825,0.91586834,0.9677419,0.6521707,0.7590022
826,0.9482695,0.984127,0.87175035,0.90221745
827,0.95770097,0.984127,0.98486537,0.9552042
828,0.9400553,0.9677419,0.74084294,0.82736975
829,0.9489112,1.0,0.79753953,0.89564985
830,0.9251269,1.0,0.44642472,0.73995
831,0.93768096,0.984127,0.6342979,0.805702
832,0.93801093,1.0,0.5677485,0.8012045
833,0.940083,0.984127,0.7835836,0.8595831
834,0.8997619,1.0,0.38285002,0.67811364
835,0.9184002,1.0,0.5997423,0.78059787
836,0.9054421,0.984127,0.4987434,0.70875436
837,0.90919554,0.9756098,0.6601074,0.759569
838,0.8999974,0.9508197,0.67845434,0.72403
839,0.8676561,1.0,0.8909682,0.7971496
840,0.8875286,0.9508197,0.7573857,0.7305681
841,0.90042186,0.9677419,0.76786333,0.7731061
842,0.89650005,1.0,0.38990536,0.6752672
843,0.86336195,0.984127,0.7063581,0.7111202
844,0.9404459,0.91525424,0.8258865,0.7993488
845,0.94258374,0.93939394,0.67812496,0.77951735
846,0.9392628,0.9655172,0.5043603,0.74440783
847,0.90054,0.9677419,0.8505451,0.8010113
848,0.9302756,0.9677419,0.4534534,0.71540666
849,0.94125164,0.9508197,0.6554779,0.7822387
850,0.9170052,0.92,0.6991502,0.7245813
851,0.93257415,0.93333334,0.8739017,0.82255393
852,0.89487094,0.9677419,0.71270436,0.74574727
853,0.95489097,0.93333334,0.9816617,0.8943322
854,0.9226252,0.93333334,0.7187283,0.7546417
855,0.93360186,0.7924528,0.8211137,0.6530971
856,0.9000346,1.0,0.6343222,0.7628474
857,0.91875315,0.9508197,0.5228015,0.7018178
858,0.92352366,0.9677419,0.85145783,0.8380377
859,0.9480206,0.93333334,0.769991,0.81239957
860,0.938598,0.8965517,0.9325346,0.8117818
861,0.9315395,1.0,0.85227305,0.88624316
862,0.8885596,0.9677419,0.72279114,0.73904496
863,0.92472434,0.91525424,0.92241424,0.80658865
864,0.92330545,0.984127,0.7910473,0.83527994
865,0.93983334,0.9814815,0.72412515,0.8363719
866,0.9010447,1.0,0.6390919,0.7660601
867,0.9015144,0.9677419,0.73320365,0.763233
868,0.8907598,1.0,0.62278,0.7441602
869,0.90340275,0.984127,0.8883921,0.83611363
870,0.9371841,1.0,0.80125743,0.87816
871,0.87974286,1.0,0.47498977,0.67701656
872,0.8726934,0.984127,0.6365889,0.70264095
873,0.7980683,1.0,0.77701664,0.64777213
874,0.909796,0.984127,0.5972064,0.74871707
875,0.90787053,0.9508197,0.43866828,0.6562279
876,0.95545965,0.9677419,0.60442084,0.8062497
877,0.93113756,0.9508197,0.90550846,0.8498946
878,0.9478935,0.984127,0.77261704,0.8683854
879,0.96346855,0.9677419,0.52372056,0.7919931
880,0.9215017,0.984127,0.62042004,0.7752006
881,0.9137541,0.93333334,0.9456169,0.8165259
882,0.888355,1.0,0.80230266,0.80049735
883,0.93886316,0.9622642,0.6711696,0.79614466
884,0.94644356,1.0,0.68440485,0.8537825
885,0.90475875,0.984127,0.8810113,0.8358059
886,0.8940424,1.0,0.7518799,0.7926812
887,0.85289615,0.9508197,0.9595852,0.74301773
888,0.86665344,1.0,0.587452,0.69380337
889,0.8905874,0.984127,0.7247122,0.76077026
890,0.91357654,0.94736844,0.32113713,0.6221876
891,0.8707472,1.0,0.6947074,0.73629785
892,0.92385125,1.0,0.51356006,0.760417
893,0.89987963,0.9677419,0.5207981,0.689419
894,0.9192896,1.0,0.850299,0.86601
895,0.87102646,0.93333334,0.56292593,0.6199758
896,0.8982319,0.984127,0.77713037,0.7905553
897,0.8762226,1.0,0.7250388,0.75521344
898,0.87814194,0.984127,0.5766864,0.6912654
899,0.9384811,0.984127,0.9520387,0.913493
900,0.9109695,1.0,0.8034292,0.8370056
901,0.87108636,1.0,0.69868696,0.7381737
902,0.92615604,0.984127,0.8970381,0.8753643
903,0.9450347,1.0,0.6778393,0.84933066
904,0.9585405,0.85714287,0.8862893,0.7852294
905,0.9190947,0.9508197,0.7557952,0.7804673
906,0.7792831,0.9508197,0.63902575,0.5179505
907,0.9214181,0.8363636,0.69823974,0.6402557
908,0.94332916,0.984127,0.7724109,0.8610241
909,0.861272,1.0,0.70049775,0.7231006
910,0.9154875,0.9677419,0.7210859,0.7814955
911,0.90572286,0.984127,0.797132,0.80922824
912,0.92861974,1.0,0.8455642,0.87932944
913,0.94812083,0.984127,0.72612983,0.8531653
914,0.85062075,1.0,0.5254577,0.64740664
915,0.9455954,0.984127,0.821125,0.88097453
916,0.9248526,0.93333334,0.6650225,0.7401972
917,0.9248526,0.91525424,0.8541596,0.7839134
918,0.87811446,0.984127,0.69066024,0.72942775
919,0.94171584,0.9508197,0.9379049,0.8776552
920,0.9218103,1.0,0.6873093,0.8154002
921,0.9618199,0.984127,0.89216113,0.9307087
922,0.9008247,1.0,0.6674054,0.7751999
923,0.96564466,0.98,0.5173903,0.80669546
924,0.8830763,0.93333334,0.37567815,0.57645863
925,0.95827436,0.9677419,0.6946848,0.84100485
926,0.8858373,0.984127,0.6966897,0.7437875
927,0.8652314,1.0,0.74891275,0.745656
928,0.9442692,0.975,0.48803538,0.7572596
929,0.8739133,0.9677419,0.76309115,0.7291543
930,0.96201086,0.9677419,0.66742915,0.83783793
931,0.9300131,0.9672131,0.5426563,0.74431396
932,0.92911094,0.93333334,0.70702434,0.76108044
933,0.9623182,1.0,0.75952077,0.90432525
934,0.8618665,1.0,0.77282566,0.748296
935,0.90571404,1.0,0.859753,0.8474899
936,0.928244,1.0,0.69324666,0.82766944
937,0.9273315,1.0,0.6491704,0.81143636
938,0.9237678,0.9677419,0.6867282,0.78320736
939,0.92609906,0.9677419,0.81285506,0.829212
940,0.9037111,0.984127,0.9350602,0.8522503
941,0.9324938,0.9508197,0.8181376,0.82277316
942,0.919292,0.877193,0.9722735,0.7731788
943,0.93864924,0.8965517,0.5963984,0.6991846
944,0.8906851,0.984127,0.73754954,0.7652297
945,0.9303602,0.9459459,0.52722967,0.71653956
946,0.8971294,1.0,0.60540473,0.7485122
947,0.9649176,1.0,0.93996966,0.9689681
948,0.91057175,0.984127,0.6519176,0.7682967
949,0.92943907,0.9508197,0.83381426,0.8231478
950,0.94206977,0.984127,0.8080188,0.8709483
951,0.9181928,0.8363636,0.8740834,0.6940489
952,0.94990426,0.984127,0.81820446,0.88687974
953,0.94514734,0.9508197,0.8997514,0.8703478
954,0.95117635,0.9677419,0.8599438,0.8850624
955,0.89055085,0.984127,0.8590945,0.80575925
956,0.9488365,1.0,0.665144,0.8511491
957,0.9323408,1.0,0.3534072,0.7202943
958,0.9519861,0.91525424,0.94781315,0.85865825
959,0.89448595,0.93333334,0.8727951,0.7613304
960,0.95257604,1.0,0.60045666,0.8354392
961,0.8940438,0.984127,0.89806026,0.82440203
962,0.9627031,0.9508197,0.9527196,0.9161522
963,0.9226681,0.9508197,0.82046884,0.80785626
964,0.9233815,0.9508197,0.6670604,0.75757074
965,0.9302507,1.0,0.74936044,0.8496859
966,0.95728993,0.8039216,0.46731654,0.5848318
967,0.9393139,1.0,0.5159219,0.78591293
968,0.939286,0.984127,0.7657906,0.85234505
969,0.9428508,0.984127,0.9547765,0.92139214
970,0.91613376,0.984127,0.5507484,0.74326915
971,0.93251026,0.984127,0.98861706,0.91621524
972,0.8902956,0.984127,0.66216224,0.7393362
973,0.8425336,1.0,0.72130376,0.7001373
974,0.89816254,0.9677419,0.94046605,0.8273561
975,0.93268776,1.0,0.5637929,0.7913738
976,0.93763757,0.984127,0.6202299,0.80091673
977,0.85914433,0.9677419,0.6801226,0.67774564
978,0.91987824,1.0,0.8637946,0.8714745
979,0.924482,0.984127,0.62367994,0.781055
980,0.9196774,0.9677419,0.3380372,0.6597845
981,0.9725068,0.984127,0.92012024,0.9571554
982,0.91669476,0.984127,0.8369122,0.8400929
983,0.94314325,0.9508197,0.70932925,0.80331284
984,0.8887136,0.984127,0.54775536,0.6984573
985,0.9069968,1.0,0.557872,0.74834317
986,0.8980179,1.0,0.8885554,0.8448491
987,0.86280394,0.9508197,0.575267,0.6300165
988,0.93765205,0.984127,0.6248441,0.80248666
989,0.9295746,0.877193,0.7400523,0.7117622
990,0.90061444,0.9677419,0.8862834,0.81311035
991,0.9405323,0.8965517,0.58021885,0.69676954
992,0.93140924,0.8965517,0.76108384,0.7428231
993,0.90514576,1.0,0.48140165,0.71975154
994,0.93965507,1.0,0.9843436,0.94348174
995,0.95970994,0.9508197,0.90867984,0.89660716
996,0.9212562,1.0,0.9098356,0.88910985
997,0.88286006,0.984127,0.7221154,0.747554
998,0.83404225,0.91525424,0.7593848,0.60705763
999,0.80101794,0.9677419,0.6871705,0.5872411
1000,0.83404225,1.0,0.91570693,0.75173837
1001,0.9225149,0.9677419,0.7711288,0.8094983
1002,0.90333146,0.984127,0.9643597,0.86146545
1003,0.8814198,1.0,0.7740903,0.77995986
1004,0.90082955,1.0,0.75260365,0.8037676
1005,0.9390142,0.9677419,0.51766294,0.75089234
1006,0.9387556,0.984127,0.7727831,0.8538417
1007,0.9019041,0.9677419,0.75462437,0.7710363
1008,0.9686898,0.984127,0.8425082,0.92504
1009,0.8769069,1.0,0.521218,0.6879821
1010,0.85282373,0.9677419,0.78561944,0.70301193
1011,0.94376016,0.9677419,0.8174311,0.8589627
1012,0.96794564,1.0,0.6304716,0.8700564
1013,0.92385566,0.984127,0.8681383,0.86200124
1014,0.9555381,0.9508197,0.48882195,0.74919766
1015,0.95671,0.9677419,0.96623844,0.9295353
1016,0.95125884,0.984127,0.6909809,0.8463962
1017,0.82521427,1.0,0.57328385,0.62284756
1018,0.9356549,0.9508197,0.44125578,0.7014857
1019,0.9365139,0.984127,0.86700153,0.881844
1020,0.9605507,0.984127,0.8925878,0.928824
1021,0.95771605,0.9508197,0.9162653,0.8959643
1022,0.86523026,1.0,0.6837859,0.72382253
1023,0.8855721,1.0,0.6605137,0.74852085
1024,0.8954204,0.984127,0.7329029,0.77123743
1025,0.89248645,0.9459459,0.5244754,0.6551063
1026,0.89198244,0.91525424,0.69080216,0.676637
1027,0.8934245,1.0,0.66164094,0.76144433
1028,0.92947245,0.9508197,0.7573783,0.79757833
1029,0.8933921,0.9677419,0.86210597,0.79346675
1030,0.9327153,0.9677419,0.5473708,0.7507873
1031,0.87316763,0.9677419,0.8514649,0.7575875
1032,0.9288571,0.9677419,0.778172,0.821992
1033,0.93321943,0.984127,0.7757876,0.84600383
1034,0.9560865,0.85714287,0.90799314,0.78858423
1035,0.94568646,0.984127,0.72506016,0.8489173
1036,0.9307297,0.9508197,0.7827163,0.8080807
1037,0.9458629,0.8965517,0.94573313,0.82781315
1038,0.9056893,0.984127,0.641452,0.75698787
1039,0.878003,1.0,0.64504087,0.73124105
1040,0.9421513,0.9677419,0.5136225,0.75455
1041,0.9385627,0.91525424,0.46719265,0.6760991
1042,0.8007596,0.984127,0.7960546,0.6411699
1043,0.95062447,0.8965517,0.6792514,0.74609107
1044,0.9556646,0.984127,0.9247265,0.931791
1045,0.94112015,0.8148148,0.4418096,0.56230885
1046,0.8823807,0.984127,0.938203,0.8192248
1047,0.9060844,1.0,0.5809348,0.75461656
1048,0.9502666,0.9508197,0.5242187,0.75264114
1049,0.9232861,0.93333334,0.5222588,0.6898374
1050,0.8806263,0.9677419,0.8753482,0.77751017
1051,0.92492247,1.0,0.7384584,0.8375185
1052,0.92390203,0.9677419,0.47336257,0.7118977
1053,0.89705616,1.0,0.8382495,0.8264491
1054,0.9465971,0.9677419,0.7012244,0.82454056
1055,0.91077733,0.9677419,0.63256556,0.7442965
1056,0.87408984,1.0,0.69207716,0.7407566
1057,0.9228629,0.9677419,0.6889384,0.7825025
1058,0.9287021,0.9677419,0.6448905,0.777066
1059,0.90959394,0.98333335,0.5794761,0.7415866
1060,0.9216604,0.91525424,0.713597,0.73169404
1061,0.81302637,0.984127,0.46079805,0.54838395
1062,0.9244918,0.984127,0.6050508,0.7748259
1063,0.8952874,0.9677419,0.63700914,0.72103816
1064,0.90032893,0.9677419,0.57216036,0.70735437
1065,0.85322,0.984127,0.6180776,0.6653233
1066,0.9025407,0.8965517,0.882836,0.7375141
1067,0.8969133,0.984127,0.5814036,0.72283727
1068,0.91727376,1.0,0.6525748,0.79650855
1069,0.9476719,0.9836066,0.6057999,0.8115445
1070,0.93315876,1.0,0.66813636,0.82710415
1071,0.89296323,1.0,0.7875035,0.8028989
1072,0.8829095,0.984127,0.57726413,0.6990762
1073,0.86512566,0.984127,0.70623213,0.7138958
1074,0.84245026,0.9677419,0.6004945,0.6243811
1075,0.9012072,0.984127,0.82024705,0.8097623
1076,0.9509944,0.984127,0.7514431,0.86624175
1077,0.90804803,1.0,0.53587043,0.7426474
1078,0.9441915,1.0,0.38594076,0.7501337
1079,0.9166062,0.984127,0.5351697,0.7388017
1080,0.86441135,1.0,0.6200001,0.701132
1081,0.927449,0.984127,0.6095267,0.78105086
1082,0.8714518,1.0,0.73714554,0.7516496
1083,0.93678176,0.984127,0.6478918,0.80882233
1084,0.93936145,0.984127,0.795033,0.8622682
1085,0.91402805,0.9677419,0.9391847,0.8522745
1086,0.97227854,0.984127,0.7536578,0.90098935
1087,0.9649116,1.0,0.4912863,0.8185515
1088,0.91390693,0.9375,0.7399773,0.7523729
1089,0.9115939,1.0,0.5100442,0.7396551
1090,0.9551033,0.93333334,0.7864391,0.8292291
1091,0.8150934,0.984127,0.7355982,0.64380455
1092,0.92887557,0.983871,0.6931115,0.81107044
1093,0.87834156,1.0,0.5388566,0.696187
1094,0.89289093,1.0,0.91895366,0.84684783
1095,0.95059514,1.0,0.6247614,0.84042174
1096,0.9028059,1.0,0.7847501,0.81770134
1097,0.9403082,0.984127,0.92863816,0.9085677
1098,0.93875545,0.93333334,0.6708012,0.7643466
1099,0.8996273,0.9508197,0.854788,0.7825491
1100,0.87556183,1.0,0.5861319,0.7075935
1101,0.96546626,0.9677419,0.77483153,0.8793618
1102,0.92305136,0.984127,0.36825123,0.6931448
1103,0.91792417,1.0,0.80723,0.84939104
1104,0.8005023,1.0,0.58863646,0.58851236
1105,0.90450734,1.0,0.6412181,0.772305
1106,0.9425903,0.984127,0.8871152,0.8982946
1107,0.8528958,1.0,0.45008913,0.62577647
1108,0.8924438,1.0,0.55290174,0.72342604
1109,0.9434997,1.0,0.4074567,0.7562409
1110,0.9354348,1.0,0.5623773,0.79528815
1111,0.9354348,0.984127,0.74593544,0.83953637
1112,0.83782077,1.0,0.6383226,0.66479087
1113,0.8614024,0.96153843,0.50527865,0.6159875
1114,0.9236401,1.0,0.7338021,0.8339088
